Unnamed: 0.1,proposalID.id,voters.id,support,single_vote,name
376,1,0x6bf1eba9740441d0a8822eda4e116a74f850d81b,1,153700663284739083884974,phutchins.eth
122,1,0x22bfd731b25d54ab7f978eacb54f1a5fe80903eb,1,11500000000000000000,pxy153.eth
249,1,0x4c0a466df0628fe8699051b3ac6506653191cc21,1,1371442591767855675393497,trent.eth
536,1,0xa5a25adcfd24b980e480f875aa2086571047e14d,1,10000000000000000000,rplanet.eth
460,1,0x86a233b93556c7e475304c4429d89b9f6958ec6d,1,11000000000000000000,fatwax.eth
139,1,0x27331de0261a9513bfef4f8f3e3005c60cf80702,1,0,
140,1,0x28c2779d125be97125e18b0c3a412b7bea9a3d48,1,14788001210000000000000,
466,1,0x891d6d5af0f2abeca7939600a8537dfee68c8da7,1,0,cojocaru.eth
431,1,0x80d63799b1e08a80f73fb7a83264b5c31600bf3a,1,401265236234191647460460,hudson.eth
686,1,0xe8d848debb3a3e12aa815b15900c8e020b863f31,1,0,dennisonbertram.eth
478,1,0x8d07d225a769b7af3a923481e1fdf49180e6a265,1,172100879773275568538183,monetsupply.eth
744,1,0xf94171580ce591172b2f6909eea6693b1c78835b,1,10000000000000000000,xianxian.eth
701,1,0xee0579b4c36fd52ec0a2b542fb801f136838b7f1,1,997592199999999934464,sirlupinwatson.eth
748,1,0xfbafc1cad594d789db448fe079fd88417cdb3737,1,15000000000000000000,darkword.eth
20,1,0x05a1ff0a32bc24265bcb39499d0c5d9a6cb2011c,1,7713240499999000526848,willywonka.eth
276,1,0x521aacb43d89e1b8ffd64d9ef76b0a1074dedaf8,1,2412663035213790957661,bobjiang.eth
18,1,0x0585b28fd862d3bf033be20b178bdf01262b8424,1,3675214599535999975424,
294,1,0x54becc7560a7be76d72ed76a1f5fee6c5a2a7ab6,1,739495773880139150453369,simona.eth
428,1,0x8091b4a9226080e8f17fd9444710b1799fbac3ed,1,8000000000000000000,bigdoge.eth
145,1,0x2b888954421b424c5d3d9ce9bb67c9bd47537d12,1,917763317713939746155416,lefteris.eth
415,1,0x79d8e884ac95196d0ed622dcb2bf12bb0b70a8c3,1,22500000000000000000,getready.eth
115,1,0x224e69025a2f705c8f31efb6694398f8fd09ac5c,1,3911938389355080389515,chrismartz.eth
685,1,0xe8cd4cb68dd4c79d118368f36d8564f3134c180d,1,0,ethpiggie.eth
677,1,0xe4b420f15d6d878dcd0df7120ac0fc1509ee9cab,1,17326320057035513204928,
662,1,0xdc52350858b60853d93390ab38dee3ce7e147fa7,1,50000000000000000000,capxon.eth
334,1,0x5be10f3434bc1ac6c0a34f86da39ea0095392f21,1,85088372702322734856,krow247.eth
652,1,0xd5102725cc00421854dd616a2d8769ce36017315,1,100000000000000000000,linkstart.eth
645,1,0xd30b4753a4ff2cc47a2ada84a9a85058da16d2e8,0,299456902656515756,hodlgod.eth
61,1,0x10d6d2e343281d388291a3e02f3293aaeda67178,1,317765375391856175077950,helloshreyas.eth
611,1,0xc75f1ad2eaef79b729c8dd8bcbaeddd893f5a761,1,0,
55,1,0x0f8361ef329b43fa48ac66a7cd8f619c517274f1,1,0,zakk1115.eth
394,1,0x6f2bbbdf4e93aa39d36933d28ac2b1253a17aa85,1,0,cybertokyo.eth
105,1,0x1df4c04d9c4247bedf051e73730c46a03c3d3050,1,29000000000000000000,zk.sismo.eth
574,1,0xb55a7b37a99e9728eb4d195ba5645bdd3f66862f,1,0,
575,1,0xb5679a4454bec8156c7293a24b975c8ad0bdc21f,1,10300000000000000000,aliceword.eth
414,1,0x792db1912ffb4feed8559189a6cdd10d853e1b13,1,22807769776275708783,etherdog.eth
92,1,0x19b570af5dddb8f0f5a15c83d07a1c5153865188,1,2169354541714248340142,
396,1,0x721c7fffe9ac426a028e616677811f755fa99eba,1,188578699999000002560,220284.eth
408,1,0x755740595c3c8539ec99019f93ee3e964db63739,1,12000000000000000000,uplift.eth
751,2,0xfdab3be33284ef68442f55535ffc0b1fcbad2b62,1,0,02468.eth
711,2,0xeeaa36420519d85efab3b7120ac5afa5a5825bfb,1,108000000000000000000000,
332,2,0x5ba02f4ff6af1d9d2af8774d10fd32eb57d4e2e6,1,312391530978105604396828,p1anck.eth
724,2,0xf503017d7baf7fbc0fff7492b751025c6a78179b,1,216310383834561365680012,trueblocks.eth
63,2,0x10d6d2e343281d388291a3e02f3293aaeda67178,1,317640195554834073374842,helloshreyas.eth
529,2,0xa2bf1b0a7e079767b4701b5a1d9d5700eb42d1d1,1,335024522197630483827573,kennethng.eth
484,2,0x8d07d225a769b7af3a923481e1fdf49180e6a265,1,172100879773275568538183,monetsupply.eth
461,2,0x874437b5a42aa6e6419ec2447c9e36c278c46532,1,0,patrickalphac.eth
432,2,0x80d63799b1e08a80f73fb7a83264b5c31600bf3a,1,400173301934191647460460,hudson.eth
98,2,0x19e10e0bec9f9559444f33c1c8e39c5664eee47b,1,216000000000000000000000,
303,2,0x54becc7560a7be76d72ed76a1f5fee6c5a2a7ab6,1,738678587796163651733132,simona.eth
116,2,0x224e69025a2f705c8f31efb6694398f8fd09ac5c,1,3911938389355080389515,chrismartz.eth
287,2,0x522b72f0963a33168a55c4ff3c699376c2c1041f,1,0,
93,2,0x19b570af5dddb8f0f5a15c83d07a1c5153865188,1,2169354541714248340142,
537,2,0xa632c031714532dbfaa83551032cb4c13f838ba6,1,108000000000000000000000,
377,2,0x6bf1eba9740441d0a8822eda4e116a74f850d81b,1,153211084725833636407432,phutchins.eth
445,2,0x839395e20bbb182fa440d08f850e6c7a8f6f0780,1,1001352820770861918308172,griff.eth
528,2,0xa29185d464d4a8fbd9ccf3c958cf8419578305ee,1,0,
615,2,0xc7e6bbf6dbe78b40640385e73dc1958f4428fb3e,1,153459475112594243187860,tobyshorin.eth
358,2,0x66b1de0f14a0ce971f7f248415063d44caf19398,1,544767110263046737846409,yalor.eth
343,2,0x5e349eca2dc61abcd9dd99ce94d04136151a09ee,1,550122977060560124863761,lindajxie.eth
446,3,0x839395e20bbb182fa440d08f850e6c7a8f6f0780,1,1001339394670861918308172,griff.eth
64,3,0x10d6d2e343281d388291a3e02f3293aaeda67178,1,317623263954835073376378,helloshreyas.eth
485,3,0x8d07d225a769b7af3a923481e1fdf49180e6a265,1,172100879773275568538160,monetsupply.eth
712,3,0xeeaa36420519d85efab3b7120ac5afa5a5825bfb,1,108000000000000000000000,
698,3,0xeceb2fb4d8a93b0b19273b033abca7215062d31e,1,0,jayke.eth
304,3,0x54becc7560a7be76d72ed76a1f5fee6c5a2a7ab6,1,738687302978712846180170,simona.eth
535,3,0xa4ca1b15fe81f57cb2d3f686c7b13309906cd37b,1,100000000000000000000,jaxcoder.eth
538,3,0xa632c031714532dbfaa83551032cb4c13f838ba6,1,108000000000000000000000,
725,3,0xf503017d7baf7fbc0fff7492b751025c6a78179b,1,214810383834561365680012,trueblocks.eth
359,3,0x66b1de0f14a0ce971f7f248415063d44caf19398,1,543075877188015629143561,yalor.eth
462,3,0x874437b5a42aa6e6419ec2447c9e36c278c46532,1,0,patrickalphac.eth
523,3,0x9fa7fd8d9170f0dda389922e6c956800d5149924,1,0,lrlhoo.eth
117,3,0x224e69025a2f705c8f31efb6694398f8fd09ac5c,1,3911938389355080389515,chrismartz.eth
672,3,0xe3939654deae5f54fd3e6b84b3a7f75f245062d8,1,3066339243114818052832,
180,3,0x34aa3f359a9d614239015126635ce7732c18fdf3,1,1295717982447742233943408,austingriffith.eth
333,3,0x5ba02f4ff6af1d9d2af8774d10fd32eb57d4e2e6,1,312391530978105604396828,p1anck.eth
385,3,0x6c51a5ef1b6736b63c965b3057ae5c5b50de76d3,1,0,idoraemon.eth
94,3,0x19b570af5dddb8f0f5a15c83d07a1c5153865188,1,2169354541714248340142,
99,3,0x19e10e0bec9f9559444f33c1c8e39c5664eee47b,1,216000000000000000000000,
95,4,0x19b570af5dddb8f0f5a15c83d07a1c5153865188,1,2169354541714248340142,
118,4,0x224e69025a2f705c8f31efb6694398f8fd09ac5c,1,3954268389355080389515,chrismartz.eth
447,4,0x839395e20bbb182fa440d08f850e6c7a8f6f0780,1,985011016469582554278036,griff.eth
305,4,0x54becc7560a7be76d72ed76a1f5fee6c5a2a7ab6,1,1015971625403451387678248,simona.eth
705,4,0xee0579b4c36fd52ec0a2b542fb801f136838b7f1,1,867436591560629322811,sirlupinwatson.eth
726,4,0xf503017d7baf7fbc0fff7492b751025c6a78179b,1,212585325834563365674892,trueblocks.eth
250,4,0x4c0a466df0628fe8699051b3ac6506653191cc21,1,1368102020673262665798835,trent.eth
516,4,0x99fe1a841d59379acd34da92ad01cf4244e73475,1,0,
344,4,0x5e349eca2dc61abcd9dd99ce94d04136151a09ee,1,1053023103286080336579824,lindajxie.eth
542,4,0xaa01dec5307cf17f20881a3286dcaa062578cea7,1,5953499999997998923776,philh.p2p.eth
486,4,0x8d07d225a769b7af3a923481e1fdf49180e6a265,1,168877091489472906793979,monetsupply.eth
155,4,0x2b888954421b424c5d3d9ce9bb67c9bd47537d12,1,1017054502098173120047841,lefteris.eth
616,4,0xc7e6bbf6dbe78b40640385e73dc1958f4428fb3e,1,153635511612594243187860,tobyshorin.eth
563,4,0xb17dd0c1258f2852ae134e40c92bb0841435e02c,1,0,
378,4,0x6bf1eba9740441d0a8822eda4e116a74f850d81b,1,165313518925833636407432,phutchins.eth
433,4,0x80d63799b1e08a80f73fb7a83264b5c31600bf3a,1,615456499214921647590508,hudson.eth
448,5,0x839395e20bbb182fa440d08f850e6c7a8f6f0780,1,985011016469582554278036,griff.eth
96,5,0x19b570af5dddb8f0f5a15c83d07a1c5153865188,1,2169354541714248340142,
617,5,0xc7e6bbf6dbe78b40640385e73dc1958f4428fb3e,1,153635511612594243187860,tobyshorin.eth
706,5,0xee0579b4c36fd52ec0a2b542fb801f136838b7f1,1,867436591560629322811,sirlupinwatson.eth
251,5,0x4c0a466df0628fe8699051b3ac6506653191cc21,1,1367902020673262665798835,trent.eth
156,5,0x2b888954421b424c5d3d9ce9bb67c9bd47537d12,1,1017054502098173120047841,lefteris.eth
345,5,0x5e349eca2dc61abcd9dd99ce94d04136151a09ee,1,1053023103286080336579824,lindajxie.eth
487,5,0x8d07d225a769b7af3a923481e1fdf49180e6a265,1,168849273389472906793979,monetsupply.eth
379,5,0x6bf1eba9740441d0a8822eda4e116a74f850d81b,1,165313518925833636407432,phutchins.eth
727,5,0xf503017d7baf7fbc0fff7492b751025c6a78179b,1,212585325834563365674892,trueblocks.eth
306,5,0x54becc7560a7be76d72ed76a1f5fee6c5a2a7ab6,1,1015971625403451387678248,simona.eth
543,5,0xaa01dec5307cf17f20881a3286dcaa062578cea7,1,5953499999997998923776,philh.p2p.eth
434,5,0x80d63799b1e08a80f73fb7a83264b5c31600bf3a,1,615376499214921647590508,hudson.eth
119,5,0x224e69025a2f705c8f31efb6694398f8fd09ac5c,1,3909268389355080389515,chrismartz.eth
586,5,0xbb67bce8d0e63082a5a349b35439f14c167e08f6,1,91209131111347046904,huangchen.eth
329,6,0x5a27d268e830655e908a0a2c3b24f572695af5e8,1,99999000018944,bykur.eth
429,6,0x809c9f8dd8ca93a41c3adca4972fa234c28f7714,1,4820700342541317118948,paul2.eth
400,6,0x73186b2a81952c2340c4eb2e74e89869e1183df0,1,168112667403682140119921,amyjung.eth
65,6,0x10d6d2e343281d388291a3e02f3293aaeda67178,1,315147536466768688242901,helloshreyas.eth
58,6,0x0f8361ef329b43fa48ac66a7cd8f619c517274f1,1,0,zakk1115.eth
307,6,0x54becc7560a7be76d72ed76a1f5fee6c5a2a7ab6,1,960731953148369250985844,simona.eth
488,6,0x8d07d225a769b7af3a923481e1fdf49180e6a265,1,169319667527819307748415,monetsupply.eth
544,6,0xaa01dec5307cf17f20881a3286dcaa062578cea7,1,24953499999997998923776,philh.p2p.eth
285,6,0x521aacb43d89e1b8ffd64d9ef76b0a1074dedaf8,1,4080469788250148839752,bobjiang.eth
157,6,0x2b888954421b424c5d3d9ce9bb67c9bd47537d12,1,1003963119705162947687597,lefteris.eth
471,6,0x8b405dbf2f30844b608b08dad20447a6955a6c6e,1,183911024063676579037134,
449,6,0x839395e20bbb182fa440d08f850e6c7a8f6f0780,1,970300660804328280679673,griff.eth
656,6,0xd714dd60e22bbb1cbafd0e40de5cfa7bbdd3f3c8,1,0,auryn.eth
435,7,0x80d63799b1e08a80f73fb7a83264b5c31600bf3a,1,609253981214923648060524,hudson.eth
346,7,0x5e349eca2dc61abcd9dd99ce94d04136151a09ee,1,1048778097668854278502951,lindajxie.eth
213,7,0x3f60008dfd0efc03f476d9b489d6c5b13b3ebf2c,1,2132486121358653739387,traversa.eth
489,7,0x8d07d225a769b7af3a923481e1fdf49180e6a265,1,164671791247430343831762,monetsupply.eth
66,7,0x10d6d2e343281d388291a3e02f3293aaeda67178,1,315030999666768688242901,helloshreyas.eth
158,7,0x2b888954421b424c5d3d9ce9bb67c9bd47537d12,1,1020007175626581780184056,lefteris.eth
172,7,0x31482858561725b74b5ec2a739e447bc74cdf7b9,1,323679447595845114050315,andy.thebluebook.eth
380,7,0x6bf1eba9740441d0a8822eda4e116a74f850d81b,1,153092106607258242711917,phutchins.eth
661,7,0xdc0046b52e2e38aee2271b6171ebb65ccd337518,1,6789815373332014732203,adamstallard.eth
687,7,0xe8d848debb3a3e12aa815b15900c8e020b863f31,1,0,dennisonbertram.eth
688,8,0xe91aee4906c8635bf15962a639436f40780233a0,1,0,
381,8,0x6bf1eba9740441d0a8822eda4e116a74f850d81b,1,153092106607258242711917,phutchins.eth
347,8,0x5e349eca2dc61abcd9dd99ce94d04136151a09ee,1,1048698097668854278502622,lindajxie.eth
308,8,0x54becc7560a7be76d72ed76a1f5fee6c5a2a7ab6,1,959241997383712258358314,simona.eth
490,8,0x8d07d225a769b7af3a923481e1fdf49180e6a265,1,164467791247430343831762,monetsupply.eth
450,8,0x839395e20bbb182fa440d08f850e6c7a8f6f0780,1,963184200581271157798587,griff.eth
531,8,0xa30ab83e693ad49f3f651085dad11d049c818923,1,193002550965417826395984,
728,8,0xf503017d7baf7fbc0fff7492b751025c6a78179b,1,185800883746241710119693,trueblocks.eth
741,8,0xf76eaebb56387b737a1f8f98e153d85b59eee46c,1,0,
309,9,0x54becc7560a7be76d72ed76a1f5fee6c5a2a7ab6,1,959241997383712258358314,simona.eth
123,9,0x23b6d8e09cb33b1550de19ac25cc3f41ae4603bb,1,8185195704243834904,marin.eth
286,9,0x521aacb43d89e1b8ffd64d9ef76b0a1074dedaf8,1,5514256699259949778953,bobjiang.eth
159,9,0x2b888954421b424c5d3d9ce9bb67c9bd47537d12,1,997893463526582778379256,lefteris.eth
265,9,0x4e19646b2744021690f7da584117b083dc73a412,1,0,
181,9,0x34aa3f359a9d614239015126635ce7732c18fdf3,1,1060332067020230924237925,austingriffith.eth
716,9,0xf07a2439296e07bc4320af924e655a01fb69d89c,1,10251357259146900579550,adamscochran.eth
729,9,0xf503017d7baf7fbc0fff7492b751025c6a78179b,1,185800883746241710119693,trueblocks.eth
491,9,0x8d07d225a769b7af3a923481e1fdf49180e6a265,1,164467791247430343831762,monetsupply.eth
41,9,0x0a251df99a88a20a93876205fb7f5faf2e85a481,1,0,endman.eth
106,9,0x1df4c04d9c4247bedf051e73730c46a03c3d3050,1,29000000000000000000,zk.sismo.eth
436,9,0x80d63799b1e08a80f73fb7a83264b5c31600bf3a,1,609191135314923648060524,hudson.eth
630,9,0xcb9f176f3c90837a727e4678e29515cb2d557f18,1,0,mazurka.eth
579,9,0xb86c267d0b02a961caf3a6b530f3e1542612a6f2,1,5000000000000000000,sjtuer.eth
476,9,0x8c69f8d2f360d0bd12cb73b92e90a380e32987bb,1,0,supernate.eth
427,9,0x8073c62366973b9960f4561f6a72c5826b75e828,1,21258500000000000000,futurafree.eth
67,9,0x10d6d2e343281d388291a3e02f3293aaeda67178,1,614625301566769688273109,helloshreyas.eth
324,9,0x59d6779eca6c91ed7679e261b54299b5155eadf0,1,380817664498999969792,モノノフ.eth
274,9,0x51807b8d96e96f5c26adab145b9292f38eb8ec8e,1,1036696799999000051712,
355,10,0x6432c098bfeda15dd4d0692c46bdb43091a95171,1,310837600000000000000,casslin.eth
691,10,0xeaa19171c4ff0bc2a6379aa1ea8fc2eec869688b,1,10477268580000000000,bigmom.sismo.eth
325,10,0x59d6779eca6c91ed7679e261b54299b5155eadf0,1,380817664498999969792,モノノフ.eth
310,10,0x54becc7560a7be76d72ed76a1f5fee6c5a2a7ab6,1,956283406803575322425676,simona.eth
224,10,0x41d2a18e1ddacdabfddadb62e9aee67c63070b76,1,5727509361483477898657,omnianalytics.eth
252,10,0x4c0a466df0628fe8699051b3ac6506653191cc21,1,1347955168647576791544378,trent.eth
328,10,0x5a1d1fac4b19162408a795bf385a95cd4692c2c9,1,2630480000000000000000,
571,10,0xb4ad5aabb5bf325f870dc347d79c255dceaa1e88,1,24084300000000000000,
160,10,0x2b888954421b424c5d3d9ce9bb67c9bd47537d12,1,1013200973063353249123567,lefteris.eth
53,10,0x0f0d49fd19ee4a83455d414f79de823bed0b4351,1,0,the-force.eth
707,10,0xee0579b4c36fd52ec0a2b542fb801f136838b7f1,1,1877677624240367907639,sirlupinwatson.eth
591,10,0xbd6ff041bf814619bf2c6c36ab9e35a7293a64bd,1,0,
730,10,0xf503017d7baf7fbc0fff7492b751025c6a78179b,1,185552539158239320794363,trueblocks.eth
256,10,0x4c7909d6f029b3a5798143c843f4f8e5341a3473,1,1000000000000000000000,
421,10,0x7e052ef7b4bb7e5a45f331128afadb1e589deaf1,1,4292657893487324708724,kris.eth
492,10,0x8d07d225a769b7af3a923481e1fdf49180e6a265,1,163659240147431343763666,monetsupply.eth
15,10,0x0369098915a6bcd0c4181ca96b5179ca15b69779,1,107804300000000000000,likizju.eth
240,10,0x4a5b536a613e69f43a52f6aa7a7f3765428329ad,1,569432974059048906940,coinqt.eth
214,10,0x3f60008dfd0efc03f476d9b489d6c5b13b3ebf2c,1,2132486121358653739387,traversa.eth
326,11,0x59d6779eca6c91ed7679e261b54299b5155eadf0,1,380817664498999969792,モノノフ.eth
620,11,0xc9a238405ef9d753d55ec1eb8f7a7b17b8d83e63,1,650676618451055528801,huxwell.eth
143,11,0x2a40aaf3e076187b67ccce82e20da5ce27caa2a7,1,0,jackli.eth
