,proposal,voter,support,single_vote,name
12,28,0x008c84421da5527f462886cec43d2717b686a7e4,1,1,noun12.eth
497,28,0x48e3e06520ff208746b8555076f7af3e71af1a4f,1,1,kingofallnouns.eth
893,28,0x83fcfe8ba2fece9578f0bbafed4ebf5e915045b9,1,4,hot.4156.eth
619,28,0x696ed7b26f4b019ceec78dc8b9140ad64a6f354b,1,11,beautifulnfts.eth
863,28,0x8323f1c687f7e2296ec71ee3549a7430ea7ec730,1,1,vault.goldy.eth
1172,28,0xa555d1ee16780b2d414ed97f4f169c0740099615,1,1,noun40.eth
197,28,0x2573c60a6d127755aa2dc85e342f7da2378a0cc5,1,13,nounders.eth
1792,28,0xf504211d774c9b7d4c61959d6fe773d250a44dcf,0,2,musicband.eth
973,28,0x91dccaa260cc4616e1a6e6b693db7207c5e42937,1,1,apenoun.eth
198,29,0x2573c60a6d127755aa2dc85e342f7da2378a0cc5,1,15,nounders.eth
1913,29,0xfcbca52b23db28470eb97680d18e988d8b60b608,1,1,
598,29,0x6924686b3dcd04ae8ef91a3feccc262d020f519d,1,1,itzler.eth
894,29,0x83fcfe8ba2fece9578f0bbafed4ebf5e915045b9,1,5,hot.4156.eth
112,29,0x14dfdd3613054ddb14af2fa51c8a75e17dade764,1,2,
13,29,0x008c84421da5527f462886cec43d2717b686a7e4,1,1,noun12.eth
1035,29,0x94b9fa136ef7c17cea6cea456e2b0d023e69ebe0,1,1,brushee.eth
974,29,0x91dccaa260cc4616e1a6e6b693db7207c5e42937,1,1,apenoun.eth
84,29,0x021edd67d43b365a6401a5ee704aa6f264f3f4e4,1,5,goldy.eth
434,29,0x4754b7e3dede42d71d6c92978f25f306176ec7e9,1,2,
791,29,0x75ee6eb3d8dacf41ee2e5307090b197d3e1cca6e,1,2,noun22.eth
864,29,0x8323f1c687f7e2296ec71ee3549a7430ea7ec730,1,1,vault.goldy.eth
1373,29,0xb4460bdf3fe5ba4e25f96135a76bdcb9e45ab010,1,1,
120,29,0x17beaa158e68ff9225b4c85151831c7a0d8f258d,1,1,orcanoun.eth
620,29,0x696ed7b26f4b019ceec78dc8b9140ad64a6f354b,1,12,beautifulnfts.eth
1302,29,0xaca3b4110403f3c4dacb35a7b3aa0a84efb6a3e9,1,1,noun109.eth
854,29,0x81974c1a09e53c5129c6e4f74e547fda0adf4d2d,1,1,
951,29,0x879253b5cc2b13bb976e075f0571f85454a315f6,1,2,ippo.eth
357,29,0x3612b2e93b49f6c797066ca8c38b7f522b32c7cb,1,1,rudya.eth
358,30,0x3612b2e93b49f6c797066ca8c38b7f522b32c7cb,1,1,rudya.eth
1036,30,0x94b9fa136ef7c17cea6cea456e2b0d023e69ebe0,1,1,brushee.eth
1131,30,0xa4c8d9e4ec5f2831701a81389465498b83f9457d,1,2,soldmangachs.eth
975,30,0x91dccaa260cc4616e1a6e6b693db7207c5e42937,1,1,apenoun.eth
14,30,0x008c84421da5527f462886cec43d2717b686a7e4,0,1,noun12.eth
284,30,0x32d1a53f6709a03f4b6cf4cb0501204ba188d4f5,0,1,
792,30,0x75ee6eb3d8dacf41ee2e5307090b197d3e1cca6e,1,2,noun22.eth
855,30,0x81974c1a09e53c5129c6e4f74e547fda0adf4d2d,1,1,
895,30,0x83fcfe8ba2fece9578f0bbafed4ebf5e915045b9,1,5,hot.4156.eth
199,30,0x2573c60a6d127755aa2dc85e342f7da2378a0cc5,1,15,nounders.eth
435,30,0x4754b7e3dede42d71d6c92978f25f306176ec7e9,1,4,
121,31,0x17beaa158e68ff9225b4c85151831c7a0d8f258d,1,1,orcanoun.eth
200,31,0x2573c60a6d127755aa2dc85e342f7da2378a0cc5,1,16,nounders.eth
793,31,0x75ee6eb3d8dacf41ee2e5307090b197d3e1cca6e,1,2,noun22.eth
865,31,0x8323f1c687f7e2296ec71ee3549a7430ea7ec730,1,1,vault.goldy.eth
621,31,0x696ed7b26f4b019ceec78dc8b9140ad64a6f354b,1,12,beautifulnfts.eth
710,31,0x6f9e3976fa3b5b22761fe5d635e1f0d9d9aeb85d,1,1,skilift.eth
622,32,0x696ed7b26f4b019ceec78dc8b9140ad64a6f354b,1,12,beautifulnfts.eth
122,32,0x17beaa158e68ff9225b4c85151831c7a0d8f258d,1,1,orcanoun.eth
201,32,0x2573c60a6d127755aa2dc85e342f7da2378a0cc5,1,16,nounders.eth
1037,32,0x94b9fa136ef7c17cea6cea456e2b0d023e69ebe0,1,1,brushee.eth
896,32,0x83fcfe8ba2fece9578f0bbafed4ebf5e915045b9,1,6,hot.4156.eth
203,33,0x2573c60a6d127755aa2dc85e342f7da2378a0cc5,1,17,nounders.eth
866,33,0x8323f1c687f7e2296ec71ee3549a7430ea7ec730,1,1,vault.goldy.eth
1089,33,0x9cb8c1463471ee4d8dd6887035f4835a1745e92a,1,2,bobaepicure.eth
113,33,0x14dfdd3613054ddb14af2fa51c8a75e17dade764,1,2,
794,33,0x75ee6eb3d8dacf41ee2e5307090b197d3e1cca6e,1,2,noun22.eth
952,33,0x879253b5cc2b13bb976e075f0571f85454a315f6,1,2,ippo.eth
123,33,0x17beaa158e68ff9225b4c85151831c7a0d8f258d,1,1,orcanoun.eth
1057,33,0x9646e0f7544b8ee3649e7ac77eef0cf5b53b748a,1,2,illiquidjpeg.eth
1128,33,0xa422bfff5daba6eeefaff84debf609edf0868c5f,1,1,cyberh49.eth
1038,33,0x94b9fa136ef7c17cea6cea456e2b0d023e69ebe0,1,1,brushee.eth
436,33,0x4754b7e3dede42d71d6c92978f25f306176ec7e9,1,5,
897,33,0x83fcfe8ba2fece9578f0bbafed4ebf5e915045b9,1,6,hot.4156.eth
498,33,0x48e3e06520ff208746b8555076f7af3e71af1a4f,1,1,kingofallnouns.eth
976,33,0x91dccaa260cc4616e1a6e6b693db7207c5e42937,1,1,apenoun.eth
1798,33,0xf6c625851d48fe26b50d96b821a87efc7e35c222,1,1,1fortytwo.eth
359,33,0x3612b2e93b49f6c797066ca8c38b7f522b32c7cb,1,1,rudya.eth
1173,33,0xa555d1ee16780b2d414ed97f4f169c0740099615,1,1,noun40.eth
362,33,0x36a5bc205df1ed65c86301022cfc343a6ce546ff,1,1,beautyandthepunk.eth
711,33,0x6f9e3976fa3b5b22761fe5d635e1f0d9d9aeb85d,1,1,skilift.eth
285,33,0x32d1a53f6709a03f4b6cf4cb0501204ba188d4f5,0,1,
1400,33,0xbd7dbab9aeb52d6c8d0e80fcebde3af4cc86204a,1,6,joshuafisher.eth
623,33,0x696ed7b26f4b019ceec78dc8b9140ad64a6f354b,1,13,beautifulnfts.eth
1303,33,0xaca3b4110403f3c4dacb35a7b3aa0a84efb6a3e9,1,1,noun109.eth
1132,33,0xa4c8d9e4ec5f2831701a81389465498b83f9457d,1,3,soldmangachs.eth
16,33,0x008c84421da5527f462886cec43d2717b686a7e4,1,3,noun12.eth
17,34,0x008c84421da5527f462886cec43d2717b686a7e4,1,3,noun12.eth
712,34,0x6f9e3976fa3b5b22761fe5d635e1f0d9d9aeb85d,1,1,skilift.eth
795,34,0x75ee6eb3d8dacf41ee2e5307090b197d3e1cca6e,1,2,noun22.eth
1304,34,0xaca3b4110403f3c4dacb35a7b3aa0a84efb6a3e9,1,1,noun109.eth
124,34,0x17beaa158e68ff9225b4c85151831c7a0d8f258d,1,1,orcanoun.eth
1401,34,0xbd7dbab9aeb52d6c8d0e80fcebde3af4cc86204a,1,6,joshuafisher.eth
624,34,0x696ed7b26f4b019ceec78dc8b9140ad64a6f354b,1,13,beautifulnfts.eth
1039,34,0x94b9fa136ef7c17cea6cea456e2b0d023e69ebe0,1,1,brushee.eth
114,34,0x14dfdd3613054ddb14af2fa51c8a75e17dade764,1,2,
1174,34,0xa555d1ee16780b2d414ed97f4f169c0740099615,1,1,noun40.eth
1133,34,0xa4c8d9e4ec5f2831701a81389465498b83f9457d,1,3,soldmangachs.eth
204,34,0x2573c60a6d127755aa2dc85e342f7da2378a0cc5,1,17,nounders.eth
115,35,0x14dfdd3613054ddb14af2fa51c8a75e17dade764,1,2,
419,35,0x43a330dec81bbd5e21f41c6b8354e54d481efc93,1,9,starstorm.eth
977,35,0x91dccaa260cc4616e1a6e6b693db7207c5e42937,1,1,apenoun.eth
1135,35,0xa4e232fceedb3f43c8e707f8cf20b6bcf30f10e1,1,1,blequity.eth
625,35,0x696ed7b26f4b019ceec78dc8b9140ad64a6f354b,1,14,beautifulnfts.eth
18,35,0x008c84421da5527f462886cec43d2717b686a7e4,1,3,noun12.eth
898,35,0x83fcfe8ba2fece9578f0bbafed4ebf5e915045b9,1,7,hot.4156.eth
796,35,0x75ee6eb3d8dacf41ee2e5307090b197d3e1cca6e,1,2,noun22.eth
1402,35,0xbd7dbab9aeb52d6c8d0e80fcebde3af4cc86204a,1,6,joshuafisher.eth
286,35,0x32d1a53f6709a03f4b6cf4cb0501204ba188d4f5,1,1,
713,35,0x6f9e3976fa3b5b22761fe5d635e1f0d9d9aeb85d,1,1,skilift.eth
135,36,0x17cd072cbd45031efc21da538c783e0ed3b25dcc,1,1,jacob.eth
797,36,0x75ee6eb3d8dacf41ee2e5307090b197d3e1cca6e,1,2,noun22.eth
528,36,0x5c503df9051b1dbb941f3046cb293c97d7cef4ad,0,1,
626,36,0x696ed7b26f4b019ceec78dc8b9140ad64a6f354b,1,14,beautifulnfts.eth
205,36,0x2573c60a6d127755aa2dc85e342f7da2378a0cc5,1,18,nounders.eth
1175,36,0xa555d1ee16780b2d414ed97f4f169c0740099615,1,1,noun40.eth
1136,36,0xa4e232fceedb3f43c8e707f8cf20b6bcf30f10e1,1,1,blequity.eth
1616,36,0xd3e2e76e4ab0322614fe7aaa3be0b04bed83d0d0,1,1,max-power.eth
899,36,0x83fcfe8ba2fece9578f0bbafed4ebf5e915045b9,1,7,hot.4156.eth
1403,37,0xbd7dbab9aeb52d6c8d0e80fcebde3af4cc86204a,1,6,joshuafisher.eth
714,37,0x6f9e3976fa3b5b22761fe5d635e1f0d9d9aeb85d,1,1,skilift.eth
978,37,0x91dccaa260cc4616e1a6e6b693db7207c5e42937,1,1,apenoun.eth
1793,37,0xf548e317e87434b1657f84dd57dea0c9d31b502f,1,1,
206,37,0x2573c60a6d127755aa2dc85e342f7da2378a0cc5,1,18,nounders.eth
1064,37,0x98d0ef0bb5a3908b6b3942e838ea40161dae555d,1,1,
627,37,0x696ed7b26f4b019ceec78dc8b9140ad64a6f354b,0,14,beautifulnfts.eth
1305,37,0xaca3b4110403f3c4dacb35a7b3aa0a84efb6a3e9,1,2,noun109.eth
759,37,0x73222225044ce0fc672ff9b6f9730d0a0421382c,1,1,gnars.com
1799,37,0xf6c625851d48fe26b50d96b821a87efc7e35c222,1,1,1fortytwo.eth
1040,37,0x94b9fa136ef7c17cea6cea456e2b0d023e69ebe0,1,1,brushee.eth
846,37,0x7f33beaa131a6896b97e27c505c532ce40f88f33,1,1,gov-naut.pod.xyz
867,37,0x8323f1c687f7e2296ec71ee3549a7430ea7ec730,1,1,vault.goldy.eth
1090,37,0x9cb8c1463471ee4d8dd6887035f4835a1745e92a,1,2,bobaepicure.eth
287,37,0x32d1a53f6709a03f4b6cf4cb0501204ba188d4f5,1,1,
1553,37,0xceb78abfad166c11e350156fd671b385265a6c87,1,1,gabrielayuso.eth
900,37,0x83fcfe8ba2fece9578f0bbafed4ebf5e915045b9,1,7,hot.4156.eth
437,37,0x4754b7e3dede42d71d6c92978f25f306176ec7e9,1,4,
438,38,0x4754b7e3dede42d71d6c92978f25f306176ec7e9,1,6,
628,38,0x696ed7b26f4b019ceec78dc8b9140ad64a6f354b,1,14,beautifulnfts.eth
798,38,0x75ee6eb3d8dacf41ee2e5307090b197d3e1cca6e,1,2,noun22.eth
182,38,0x24d7a9daf84a3f30b279b931a732f58c4eb0e52b,1,1,collectibles.1of1.eth
207,38,0x2573c60a6d127755aa2dc85e342f7da2378a0cc5,1,19,nounders.eth
901,38,0x83fcfe8ba2fece9578f0bbafed4ebf5e915045b9,1,7,hot.4156.eth
967,38,0x912a526852527dfb5d44c22a15b708aa493cda6b,1,1,devloper.eth
499,38,0x48e3e06520ff208746b8555076f7af3e71af1a4f,1,1,kingofallnouns.eth
1800,38,0xf6c625851d48fe26b50d96b821a87efc7e35c222,1,1,1fortytwo.eth
715,38,0x6f9e3976fa3b5b22761fe5d635e1f0d9d9aeb85d,1,1,skilift.eth
1306,38,0xaca3b4110403f3c4dacb35a7b3aa0a84efb6a3e9,1,1,noun109.eth
125,38,0x17beaa158e68ff9225b4c85151831c7a0d8f258d,1,1,orcanoun.eth
1137,38,0xa4e232fceedb3f43c8e707f8cf20b6bcf30f10e1,1,2,blequity.eth
420,38,0x43a330dec81bbd5e21f41c6b8354e54d481efc93,1,9,starstorm.eth
979,38,0x91dccaa260cc4616e1a6e6b693db7207c5e42937,1,1,apenoun.eth
760,38,0x73222225044ce0fc672ff9b6f9730d0a0421382c,1,1,gnars.com
150,38,0x1977c4b06a76c160eff920c67fbc0635124364c8,1,1,nounrumi.eth
19,38,0x008c84421da5527f462886cec43d2717b686a7e4,1,3,noun12.eth
629,39,0x696ed7b26f4b019ceec78dc8b9140ad64a6f354b,1,15,beautifulnfts.eth
716,39,0x6f9e3976fa3b5b22761fe5d635e1f0d9d9aeb85d,1,1,skilift.eth
902,39,0x83fcfe8ba2fece9578f0bbafed4ebf5e915045b9,1,7,hot.4156.eth
1554,39,0xceb78abfad166c11e350156fd671b385265a6c87,1,1,gabrielayuso.eth
208,39,0x2573c60a6d127755aa2dc85e342f7da2378a0cc5,1,19,nounders.eth
1404,39,0xbd7dbab9aeb52d6c8d0e80fcebde3af4cc86204a,1,6,joshuafisher.eth
1138,39,0xa4e232fceedb3f43c8e707f8cf20b6bcf30f10e1,1,2,blequity.eth
761,39,0x73222225044ce0fc672ff9b6f9730d0a0421382c,1,1,gnars.com
1695,39,0xe8d24be3abf6eb27b800f752a969d3c1e84fd401,1,1,budlight.beer.eth
799,39,0x75ee6eb3d8dacf41ee2e5307090b197d3e1cca6e,1,2,noun22.eth
136,39,0x17cd072cbd45031efc21da538c783e0ed3b25dcc,1,1,jacob.eth
1091,40,0x9cb8c1463471ee4d8dd6887035f4835a1745e92a,1,2,bobaepicure.eth
800,40,0x75ee6eb3d8dacf41ee2e5307090b197d3e1cca6e,1,2,noun22.eth
1176,40,0xa555d1ee16780b2d414ed97f4f169c0740099615,1,1,noun40.eth
717,40,0x6f9e3976fa3b5b22761fe5d635e1f0d9d9aeb85d,1,1,skilift.eth
1139,40,0xa4e232fceedb3f43c8e707f8cf20b6bcf30f10e1,1,2,blequity.eth
868,40,0x8323f1c687f7e2296ec71ee3549a7430ea7ec730,1,1,vault.goldy.eth
288,40,0x32d1a53f6709a03f4b6cf4cb0501204ba188d4f5,1,1,
762,40,0x73222225044ce0fc672ff9b6f9730d0a0421382c,1,1,gnars.com
1354,40,0xaf05abcfe204f9c2e5e5cdf83e485f7f72eb0e9f,1,1,
209,40,0x2573c60a6d127755aa2dc85e342f7da2378a0cc5,1,21,nounders.eth
1794,40,0xf548e317e87434b1657f84dd57dea0c9d31b502f,1,2,
1405,40,0xbd7dbab9aeb52d6c8d0e80fcebde3af4cc86204a,1,6,joshuafisher.eth
980,40,0x91dccaa260cc4616e1a6e6b693db7207c5e42937,1,1,apenoun.eth
630,40,0x696ed7b26f4b019ceec78dc8b9140ad64a6f354b,1,14,beautifulnfts.eth
151,40,0x1977c4b06a76c160eff920c67fbc0635124364c8,1,1,nounrumi.eth
903,40,0x83fcfe8ba2fece9578f0bbafed4ebf5e915045b9,1,8,hot.4156.eth
1801,40,0xf6c625851d48fe26b50d96b821a87efc7e35c222,1,1,1fortytwo.eth
20,40,0x008c84421da5527f462886cec43d2717b686a7e4,1,4,noun12.eth
1696,41,0xe8d24be3abf6eb27b800f752a969d3c1e84fd401,1,1,budlight.beer.eth
631,41,0x696ed7b26f4b019ceec78dc8b9140ad64a6f354b,1,14,beautifulnfts.eth
21,41,0x008c84421da5527f462886cec43d2717b686a7e4,1,5,noun12.eth
1406,41,0xbd7dbab9aeb52d6c8d0e80fcebde3af4cc86204a,1,6,joshuafisher.eth
904,41,0x83fcfe8ba2fece9578f0bbafed4ebf5e915045b9,1,8,hot.4156.eth
1483,41,0xcc2688350d29623e2a0844cc8885f9050f0f6ed5,1,2,nouncil.eth
981,41,0x91dccaa260cc4616e1a6e6b693db7207c5e42937,1,1,apenoun.eth
1802,41,0xf6c625851d48fe26b50d96b821a87efc7e35c222,1,1,1fortytwo.eth
1795,41,0xf548e317e87434b1657f84dd57dea0c9d31b502f,1,2,
289,41,0x32d1a53f6709a03f4b6cf4cb0501204ba188d4f5,1,1,
1355,41,0xaf05abcfe204f9c2e5e5cdf83e485f7f72eb0e9f,1,1,
718,42,0x6f9e3976fa3b5b22761fe5d635e1f0d9d9aeb85d,1,1,skilift.eth
519,42,0x56178626332fc530561535eeaa914b863aa455f2,1,1,
152,42,0x1977c4b06a76c160eff920c67fbc0635124364c8,1,1,nounrumi.eth
763,42,0x73222225044ce0fc672ff9b6f9730d0a0421382c,1,1,gnars.com
982,42,0x91dccaa260cc4616e1a6e6b693db7207c5e42937,1,1,apenoun.eth
1407,42,0xbd7dbab9aeb52d6c8d0e80fcebde3af4cc86204a,1,6,joshuafisher.eth
290,42,0x32d1a53f6709a03f4b6cf4cb0501204ba188d4f5,1,1,
1803,42,0xf6c625851d48fe26b50d96b821a87efc7e35c222,1,1,1fortytwo.eth
1796,42,0xf548e317e87434b1657f84dd57dea0c9d31b502f,1,2,
363,42,0x36a5bc205df1ed65c86301022cfc343a6ce546ff,1,1,beautyandthepunk.eth
1484,42,0xcc2688350d29623e2a0844cc8885f9050f0f6ed5,1,2,nouncil.eth
1129,42,0xa422bfff5daba6eeefaff84debf609edf0868c5f,1,1,cyberh49.eth
1102,42,0xa1e4f7dc1983fefe37e2175524ebad87f1c78c3c,1,2,starholder.eth
1307,42,0xaca3b4110403f3c4dacb35a7b3aa0a84efb6a3e9,1,1,noun109.eth
1356,42,0xaf05abcfe204f9c2e5e5cdf83e485f7f72eb0e9f,1,1,
210,42,0x2573c60a6d127755aa2dc85e342f7da2378a0cc5,1,21,nounders.eth
1617,42,0xd3e2e76e4ab0322614fe7aaa3be0b04bed83d0d0,1,2,max-power.eth
960,42,0x8e71c9644898665a91e4db3dee8bdde97b3c71bc,1,2,
1177,42,0xa555d1ee16780b2d414ed97f4f169c0740099615,1,1,noun40.eth
953,42,0x879253b5cc2b13bb976e075f0571f85454a315f6,1,2,ippo.eth
869,42,0x8323f1c687f7e2296ec71ee3549a7430ea7ec730,1,1,vault.goldy.eth
1619,42,0xd3e401814d1faa8ca0419ecccbfee93ac7b15b31,1,1,
905,42,0x83fcfe8ba2fece9578f0bbafed4ebf5e915045b9,1,8,hot.4156.eth
1178,43,0xa555d1ee16780b2d414ed97f4f169c0740099615,1,1,noun40.eth
632,43,0x696ed7b26f4b019ceec78dc8b9140ad64a6f354b,1,13,beautifulnfts.eth
870,43,0x8323f1c687f7e2296ec71ee3549a7430ea7ec730,1,1,vault.goldy.eth
153,43,0x1977c4b06a76c160eff920c67fbc0635124364c8,1,1,nounrumi.eth
1408,43,0xbd7dbab9aeb52d6c8d0e80fcebde3af4cc86204a,1,6,joshuafisher.eth
1804,43,0xf6c625851d48fe26b50d96b821a87efc7e35c222,1,1,1fortytwo.eth
764,43,0x73222225044ce0fc672ff9b6f9730d0a0421382c,1,1,gnars.com
1374,43,0xb47a70df538b9a3b591bc5d75da66a04c879b291,1,1,niftynaut.eth
954,43,0x879253b5cc2b13bb976e075f0571f85454a315f6,1,2,ippo.eth
1485,43,0xcc2688350d29623e2a0844cc8885f9050f0f6ed5,1,4,nouncil.eth
983,43,0x91dccaa260cc4616e1a6e6b693db7207c5e42937,1,1,apenoun.eth
1555,43,0xceb78abfad166c11e350156fd671b385265a6c87,1,1,gabrielayuso.eth
1697,43,0xe8d24be3abf6eb27b800f752a969d3c1e84fd401,1,1,budlight.beer.eth
719,43,0x6f9e3976fa3b5b22761fe5d635e1f0d9d9aeb85d,1,1,skilift.eth
1620,43,0xd3e401814d1faa8ca0419ecccbfee93ac7b15b31,1,1,
211,43,0x2573c60a6d127755aa2dc85e342f7da2378a0cc5,1,22,nounders.eth
1362,43,0xb054e7683f26273b4ba7454df9a71c578506aa01,1,1,cc5alive.eth
961,43,0x8e71c9644898665a91e4db3dee8bdde97b3c71bc,1,3,
22,43,0x008c84421da5527f462886cec43d2717b686a7e4,1,5,noun12.eth
268,43,0x2c6941d2174212656a512c7ab9e86e16ceaa6359,1,0,
23,44,0x008c84421da5527f462886cec43d2717b686a7e4,1,5,noun12.eth
291,44,0x32d1a53f6709a03f4b6cf4cb0501204ba188d4f5,2,1,
1409,44,0xbd7dbab9aeb52d6c8d0e80fcebde3af4cc86204a,1,6,joshuafisher.eth
633,44,0x696ed7b26f4b019ceec78dc8b9140ad64a6f354b,1,15,beautifulnfts.eth
1482,44,0xcb6fbf9b4e822bed1a8365c0c32e66bd7a779bae,1,0,jasperspikker.eth
488,44,0x47d4f20ae83bcd350105f199f900e6e6104dab6a,1,1,doh.eth
159,44,0x1984edf70973e1389548f21cd0dcb15b408240c9,1,0,harshpatel.eth
154,44,0x1977c4b06a76c160eff920c67fbc0635124364c8,1,1,nounrumi.eth
1486,44,0xcc2688350d29623e2a0844cc8885f9050f0f6ed5,1,5,nouncil.eth
984,44,0x91dccaa260cc4616e1a6e6b693db7207c5e42937,1,1,apenoun.eth
1698,44,0xe8d24be3abf6eb27b800f752a969d3c1e84fd401,1,1,budlight.beer.eth
212,44,0x2573c60a6d127755aa2dc85e342f7da2378a0cc5,1,23,nounders.eth
439,44,0x4754b7e3dede42d71d6c92978f25f306176ec7e9,1,7,
1618,44,0xd3e2e76e4ab0322614fe7aaa3be0b04bed83d0d0,1,2,max-power.eth
906,44,0x83fcfe8ba2fece9578f0bbafed4ebf5e915045b9,1,7,hot.4156.eth
137,44,0x17cd072cbd45031efc21da538c783e0ed3b25dcc,0,1,jacob.eth
1873,44,0xf8a065f287d91d77cd626af38ffa220d9b552a2b,2,0,brennen.eth
831,44,0x7bee754c1b75917cadc51e23f69304419970b04f,1,1,
801,44,0x75ee6eb3d8dacf41ee2e5307090b197d3e1cca6e,1,2,noun22.eth
765,44,0x73222225044ce0fc672ff9b6f9730d0a0421382c,1,1,gnars.com
1487,45,0xcc2688350d29623e2a0844cc8885f9050f0f6ed5,1,5,nouncil.eth
292,45,0x32d1a53f6709a03f4b6cf4cb0501204ba188d4f5,1,1,
720,45,0x6f9e3976fa3b5b22761fe5d635e1f0d9d9aeb85d,1,1,skilift.eth
1874,45,0xf8a065f287d91d77cd626af38ffa220d9b552a2b,1,1,brennen.eth
1357,45,0xaf05abcfe204f9c2e5e5cdf83e485f7f72eb0e9f,1,2,
319,45,0x33daf8e90cd1f214cc25a1865649e847254f2ece,1,1,
907,45,0x83fcfe8ba2fece9578f0bbafed4ebf5e915045b9,1,7,hot.4156.eth
985,45,0x91dccaa260cc4616e1a6e6b693db7207c5e42937,1,1,apenoun.eth
1831,45,0xf86a6fa100f50e9e715b57d176214c93e6d6bcea,1,0,
634,45,0x696ed7b26f4b019ceec78dc8b9140ad64a6f354b,1,12,beautifulnfts.eth
213,45,0x2573c60a6d127755aa2dc85e342f7da2378a0cc5,1,23,nounders.eth
440,45,0x4754b7e3dede42d71d6c92978f25f306176ec7e9,1,7,
138,46,0x17cd072cbd45031efc21da538c783e0ed3b25dcc,2,1,jacob.eth
1621,46,0xd3e401814d1faa8ca0419ecccbfee93ac7b15b31,1,1,
908,46,0x83fcfe8ba2fece9578f0bbafed4ebf5e915045b9,1,7,hot.4156.eth
1832,46,0xf86a6fa100f50e9e715b57d176214c93e6d6bcea,1,0,
635,46,0x696ed7b26f4b019ceec78dc8b9140ad64a6f354b,1,12,beautifulnfts.eth
986,46,0x91dccaa260cc4616e1a6e6b693db7207c5e42937,1,1,apenoun.eth
766,46,0x73222225044ce0fc672ff9b6f9730d0a0421382c,1,1,gnars.com
1140,46,0xa4e232fceedb3f43c8e707f8cf20b6bcf30f10e1,2,2,blequity.eth
721,46,0x6f9e3976fa3b5b22761fe5d635e1f0d9d9aeb85d,1,1,skilift.eth
1358,46,0xaf05abcfe204f9c2e5e5cdf83e485f7f72eb0e9f,1,2,
1488,46,0xcc2688350d29623e2a0844cc8885f9050f0f6ed5,1,5,nouncil.eth
1875,46,0xf8a065f287d91d77cd626af38ffa220d9b552a2b,1,1,brennen.eth
1699,46,0xe8d24be3abf6eb27b800f752a969d3c1e84fd401,1,1,budlight.beer.eth
441,46,0x4754b7e3dede42d71d6c92978f25f306176ec7e9,1,7,
214,46,0x2573c60a6d127755aa2dc85e342f7da2378a0cc5,1,24,nounders.eth
293,46,0x32d1a53f6709a03f4b6cf4cb0501204ba188d4f5,1,1,
527,46,0x5be068c777f27df1eb6d8871b90dce0afd955ee8,1,0,
536,46,0x5ca6a2e5f53a48616d4ead87ff6034fc032d4722,1,1,honkdiddly.eth
636,47,0x696ed7b26f4b019ceec78dc8b9140ad64a6f354b,1,13,beautifulnfts.eth
987,47,0x91dccaa260cc4616e1a6e6b693db7207c5e42937,1,1,apenoun.eth
802,47,0x75ee6eb3d8dacf41ee2e5307090b197d3e1cca6e,1,2,noun22.eth
1106,47,0xa312899a7c6377cb70e258a3b49b1dcd96ba830d,1,0,
1876,47,0xf8a065f287d91d77cd626af38ffa220d9b552a2b,2,1,brennen.eth
338,47,0x353224270c2c9a7ecce7d8dba98a61587da6f50a,1,1,toastee.eth
24,47,0x008c84421da5527f462886cec43d2717b686a7e4,1,5,noun12.eth
1833,47,0xf86a6fa100f50e9e715b57d176214c93e6d6bcea,1,1,
1359,47,0xaf05abcfe204f9c2e5e5cdf83e485f7f72eb0e9f,1,1,
767,47,0x73222225044ce0fc672ff9b6f9730d0a0421382c,1,1,gnars.com
294,47,0x32d1a53f6709a03f4b6cf4cb0501204ba188d4f5,2,1,
155,47,0x1977c4b06a76c160eff920c67fbc0635124364c8,1,1,nounrumi.eth
1489,47,0xcc2688350d29623e2a0844cc8885f9050f0f6ed5,1,5,nouncil.eth
160,47,0x1984edf70973e1389548f21cd0dcb15b408240c9,1,1,harshpatel.eth
1622,47,0xd44e9b676e74ae45c0a39150be771eb189bb2337,1,2,max-power-motors.eth
1700,47,0xe8d24be3abf6eb27b800f752a969d3c1e84fd401,1,1,budlight.beer.eth
442,47,0x4754b7e3dede42d71d6c92978f25f306176ec7e9,1,6,
803,48,0x75ee6eb3d8dacf41ee2e5307090b197d3e1cca6e,1,2,noun22.eth
1834,48,0xf86a6fa100f50e9e715b57d176214c93e6d6bcea,1,1,
678,48,0x6d40c2da94c6522e361904383c37c605f39b8e73,1,2,vault.beautifulnfts.eth
768,48,0x73222225044ce0fc672ff9b6f9730d0a0421382c,1,1,gnars.com
1877,48,0xf8a065f287d91d77cd626af38ffa220d9b552a2b,1,1,brennen.eth
988,48,0x91dccaa260cc4616e1a6e6b693db7207c5e42937,1,1,apenoun.eth
637,48,0x696ed7b26f4b019ceec78dc8b9140ad64a6f354b,1,13,beautifulnfts.eth
1805,48,0xf6c625851d48fe26b50d96b821a87efc7e35c222,1,1,1fortytwo.eth
25,48,0x008c84421da5527f462886cec43d2717b686a7e4,1,5,noun12.eth
1360,48,0xaf05abcfe204f9c2e5e5cdf83e485f7f72eb0e9f,1,1,
295,48,0x32d1a53f6709a03f4b6cf4cb0501204ba188d4f5,1,1,
1410,48,0xbd7dbab9aeb52d6c8d0e80fcebde3af4cc86204a,1,6,joshuafisher.eth
1490,48,0xcc2688350d29623e2a0844cc8885f9050f0f6ed5,0,5,nouncil.eth
