,proposal,voter,support,single_vote,name
1684,93,0x7a67928bb379974768668d50ab991eefb5f08c0e,1,0.0170074,rootial.eth
863,93,0x413fd6b18910e516da68d3292ab9b2dd3a87971d,1,0.01,808eth.eth
1561,93,0x70ddb5abf21202602b57f4860ee1262a594a0086,1,0.0,yuopu.eth
57,93,0x0516cf37b67235e07af38ad8e388d0e68089b0f2,1,0.0,soseth.eth
839,93,0x40cb0b19d71eda986c275c85a6e5b26b6ac7e2e4,1,0.14956202438377572,idhash.eth
1558,93,0x707d306714ff28560f32bf9dae973bd33cd851c5,1,0.0,8848community.eth
8,93,0x00432772ed25d4eb3c6eb26dc461239b35cf8760,1,0.0,slmplex.eth
741,93,0x3790ecffb4e44efbdd8e29a432c5c3aa93de436a,1,0.0,
1674,93,0x7a3bdee62dd34fac317ae61cd8b3ba7c27ada145,1,0.0,reblt.eth
728,93,0x3617f9e9d601483cba5239aaf5a3912edf752d0b,1,0.0,
1715,93,0x7b9a7d69832f353e54d65188473dde2a7789f612,1,0.01,byteverse.eth
11,93,0x00ee80c322d6e956d2629a73223605bbda946f2d,1,0.02953194,bigplayer.eth
2305,93,0x9aa835bc7b8ce13b9b0c9764a52fbf71ac62ccf1,1,256007.94049728647,
1599,93,0x7343847fad3912bb7081d477b2e15c8f8c69f28a,1,0.06,
2318,93,0x9b2b78003e469a342977e0a078f6aef88077acd9,1,0.0,chenzhuoran.eth
847,93,0x40cf224a5e91949bd2ba4276d046c4680c8d646c,1,0.0,22fengh.eth
767,93,0x3b59e42d9f33906ff58813f9bb8be58b185d22f2,1,0.05,chanelpurse.eth
1587,93,0x72ddc7cf64f8b5c899262674f565e5a4d759d886,1,0.0,mzjmzj.eth
79,93,0x068db2a4655158bc61e6147c0015bd2c63b4cf08,1,0.01,868eth.eth
1638,93,0x770bebe5946907cee4dfe004f1648ac435a9d5bb,1,0.0,
4,93,0x0000000c50489ced5f512c74fb11ba9af3a03e13,0,9804.78343788,clairvoyantlabs.eth
1500,93,0x696d181a7961ee66c42f1ebeddc0b48b106c45ad,1,0.5,vicky77.eth
1635,93,0x76ac6ad4e4e7c2e0b4ceeb30745bd53df3a85774,1,0.0,dextrysblockchain.eth
348,93,0x18c8f1222083997405f2e482338a4650ac02e1d6,0,27351.75,
1536,93,0x6d8624cdc097a525e8b36763c6df284b15dc8d64,1,0.0,mistore.eth
1539,93,0x6de8b641b9b2b22f272d65106f0c471b612091c8,1,0.06,
27,93,0x03154b9e76b3e6eb27357ccfd638f9ac9085e8b3,1,0.01,848eth.eth
455,95,0x1f14c2f40400471fb4a3aef1390f6bbbf2ad8f99,1,0.005,streamingfast.eth
729,95,0x3617f9e9d601483cba5239aaf5a3912edf752d0b,1,0.01,
1880,95,0x84e39a52d7f3f8fb63723782653d4cf71c465a95,1,11.500471444371433,
2306,95,0x9aa835bc7b8ce13b9b0c9764a52fbf71ac62ccf1,1,256007.94049728647,
946,95,0x45041ce9f1f3a8a3c434bb0aed242064e6023424,1,4.244645056554408,
1987,95,0x88fb3d509fc49b515bfeb04e23f53ba339563981,1,105042.02579537,
1597,95,0x733c8c2d625ece1ec711d912f100a3f06afb698c,1,142.474,
1761,95,0x7ec062d194f87022a908f943c86b7b9cafa23662,1,0.01,
397,95,0x1b88bdd5954b221fac94619d28ab3b0b8c9d35a7,1,0.01,
1219,95,0x54a37d93e57c5da659f508069cf65a381b61e189,1,87580.99598248307,
597,95,0x2b384212edc04ae8bb41738d05ba20e33277bf33,1,20085.713611359934,arr00.eth
1564,95,0x70ddc90b218bb7a6d710d9e2d498bb38ff499aed,1,0.01,
1685,95,0x7a67928bb379974768668d50ab991eefb5f08c0e,1,0.04589736,rootial.eth
2241,95,0x97d5bd51a9ac3c42782dc0eee9edf2e4aecf0815,1,0.01,
1456,95,0x66cd62c6f8a4bb0cd8720488bcbd1a6221b765f9,1,23.126,allthecolors.eth
1686,96,0x7a67928bb379974768668d50ab991eefb5f08c0e,1,0.04589736,rootial.eth
117,96,0x070341aa5ed571f0fb2c4a5641409b1a46b4961b,1,49999.99999999999,upennblockchain.eth
1704,96,0x7ae109a63ff4dc852e063a673b40bed85d22e585,1,50006.977,
2079,96,0x8d07d225a769b7af3a923481e1fdf49180e6a265,1,70014.38325483346,monetsupply.eth
947,96,0x45041ce9f1f3a8a3c434bb0aed242064e6023424,1,4.244645056554408,
1249,96,0x57675a0727d7abf3b61ab6fe42214895ecc2feae,1,0.05,
1881,96,0x84e39a52d7f3f8fb63723782653d4cf71c465a95,1,11.500471444371433,
598,96,0x2b384212edc04ae8bb41738d05ba20e33277bf33,1,20085.713611359934,arr00.eth
118,97,0x070341aa5ed571f0fb2c4a5641409b1a46b4961b,1,49999.99999999999,upennblockchain.eth
2080,97,0x8d07d225a769b7af3a923481e1fdf49180e6a265,1,70014.38325483346,monetsupply.eth
2307,97,0x9aa835bc7b8ce13b9b0c9764a52fbf71ac62ccf1,1,256588.7604972865,
1902,97,0x8579363b49bac7f7c6772afeea65d05a72d2213a,1,0.35188069680803624,
1220,97,0x54a37d93e57c5da659f508069cf65a381b61e189,1,87580.99598248307,
1164,97,0x535b3ddd9939056cb6d74d1253ae1a4adf5d723a,1,49999.99999999999,
1882,97,0x84e39a52d7f3f8fb63723782653d4cf71c465a95,1,11.500471444371433,
948,97,0x45041ce9f1f3a8a3c434bb0aed242064e6023424,1,4.244645056554408,
1485,97,0x683a4f9915d6216f73d6df50151725036bd26c02,1,100003.4188,
1250,97,0x57675a0727d7abf3b61ab6fe42214895ecc2feae,1,0.05,
599,97,0x2b384212edc04ae8bb41738d05ba20e33277bf33,1,20085.713611359934,arr00.eth
1988,97,0x88fb3d509fc49b515bfeb04e23f53ba339563981,1,105042.02579537,
1883,98,0x84e39a52d7f3f8fb63723782653d4cf71c465a95,1,11.500471444371433,
1221,98,0x54a37d93e57c5da659f508069cf65a381b61e189,1,87580.99598248307,
564,98,0x29f387ade2a5ae3c93defd52f2a5fa535cab666e,1,49999.99999999999,avantgardefi.eth
292,98,0x13dda63c28bb95fe9822fea43ad5feaa966636a9,1,0.34892584968931173,likerogue.eth
1989,98,0x88fb3d509fc49b515bfeb04e23f53ba339563981,1,105042.02579537,
2179,98,0x91400be76b7171cf932ae252390d2b60e2c73013,1,30.0,pyggie.eth
2242,98,0x97d5bd51a9ac3c42782dc0eee9edf2e4aecf0815,1,0.01,
1317,98,0x5bc928bf0dab1e4a2ddd9e347b0f22e88026d76c,1,48306.399462058405,
1457,98,0x66cd62c6f8a4bb0cd8720488bcbd1a6221b765f9,1,23.126,allthecolors.eth
1062,98,0x4d477f1aabcfc2fc3fc9b802e861c013e0123ad9,1,0.17453991072605818,0x00eth.eth
949,98,0x45041ce9f1f3a8a3c434bb0aed242064e6023424,1,4.244645056554408,
1486,98,0x683a4f9915d6216f73d6df50151725036bd26c02,1,100003.4188,
119,98,0x070341aa5ed571f0fb2c4a5641409b1a46b4961b,1,49999.99999999999,upennblockchain.eth
2081,98,0x8d07d225a769b7af3a923481e1fdf49180e6a265,1,70014.38325483346,monetsupply.eth
1180,99,0x5408db02c6d7c1fdded2e077f1a36b46814fa2cb,1,0.075,
296,99,0x146dac38060ad45f8ef41100b515083e953611a5,1,0.075,
2383,99,0x9f3ab66c18609838435e96b00ebd167fb66c3fcb,1,0.075,
473,99,0x20a1fef56e50d891475d964ef0f1bb604c355555,1,0.1,0xhen.eth
556,99,0x2943ea8b50ba884a253286870b34279450bba4e1,1,1.0,
730,99,0x3617f9e9d601483cba5239aaf5a3912edf752d0b,1,0.01,
565,99,0x29f387ade2a5ae3c93defd52f2a5fa535cab666e,1,49999.99999999999,avantgardefi.eth
1222,99,0x54a37d93e57c5da659f508069cf65a381b61e189,1,87580.99598248307,
187,99,0x0dc035f2ba5d9aae02c873aa76714a98e6de1111,1,0.05,0xcandy.eth
1541,99,0x6df8ee83068463e578ef77ce2dd8673a01f33333,1,0.1,0xdove.eth
600,99,0x2b384212edc04ae8bb41738d05ba20e33277bf33,1,20085.713611359934,arr00.eth
2099,99,0x8d5237037a590a2db531f3cfb8f42605cf306f34,1,0.25,
1687,99,0x7a67928bb379974768668d50ab991eefb5f08c0e,1,0.04589736,rootial.eth
1916,99,0x86c62a0dd8690fa2ba6e3e3d9a18d021dbd2565a,1,10.654625287085345,rabbitholegg.eth
1884,99,0x84e39a52d7f3f8fb63723782653d4cf71c465a95,1,11.500471444371433,
2082,99,0x8d07d225a769b7af3a923481e1fdf49180e6a265,1,70014.38325483346,monetsupply.eth
499,99,0x23c4111d6f85de542dd8ad911c7c3cc66e98faa7,1,0.1,fateswing.eth
805,99,0x3e03819123cc6e06de9692c2bd71da5afd777777,1,0.011,0x1234567.eth
281,99,0x13bdae8c5f0fc40231f0e6a4ad70196f59138548,1,49999.99999999999,
2267,99,0x9962abf728faf66f07824dc99b5d569a9107b186,1,0.01,0xliao.eth
1570,99,0x715210da31165a05a2481a512e1c3d253d8e13ff,1,0.975,
1458,99,0x66cd62c6f8a4bb0cd8720488bcbd1a6221b765f9,1,23.126,allthecolors.eth
2253,99,0x987f05b5eeb8b30b02329d3888bebc3a7424e999,1,1.0,upzhu.eth
866,99,0x41f0bdbed2122402d6d61815d558bc7b01000000,1,0.1,0xlido.eth
349,99,0x18c8f1222083997405f2e482338a4650ac02e1d6,1,33013.75,
344,99,0x1887827268d3bba90144a8d322a1415e88f05b67,1,0.075,
2196,99,0x9237c0b91bb14ebd4e07c6406b6fce25e80d92b7,1,0.025,
1705,99,0x7ae109a63ff4dc852e063a673b40bed85d22e585,1,50006.977,
1487,99,0x683a4f9915d6216f73d6df50151725036bd26c02,1,100003.4188,
950,99,0x45041ce9f1f3a8a3c434bb0aed242064e6023424,1,4.244645056554408,
2308,99,0x9aa835bc7b8ce13b9b0c9764a52fbf71ac62ccf1,1,256007.94049728647,
55,99,0x04e6720771508f835765e95cdc0ff71cf31403ba,1,0.011,
120,100,0x070341aa5ed571f0fb2c4a5641409b1a46b4961b,1,49999.99999999999,upennblockchain.eth
2083,100,0x8d07d225a769b7af3a923481e1fdf49180e6a265,0,70014.38325483346,monetsupply.eth
673,100,0x30c80c56f439760d4d0fa33ed19822a27e7461bb,1,0.39918243950966953,
1318,100,0x5bc928bf0dab1e4a2ddd9e347b0f22e88026d76c,0,48306.399462058405,
1706,100,0x7ae109a63ff4dc852e063a673b40bed85d22e585,0,50006.977,
1165,100,0x535b3ddd9939056cb6d74d1253ae1a4adf5d723a,0,49999.99999999999,
1223,100,0x54a37d93e57c5da659f508069cf65a381b61e189,0,87597.59823175988,
1501,100,0x696d181a7961ee66c42f1ebeddc0b48b106c45ad,1,0.5,vicky77.eth
1688,100,0x7a67928bb379974768668d50ab991eefb5f08c0e,1,0.04589736,rootial.eth
813,100,0x3eaf7bd84eeff7445e9499956950d5cba285c973,0,0.0,mahasri.eth
2188,100,0x91f7c7dc5a44276482c102178fe1d620b397c276,1,0.0,feivv.eth
140,100,0x080a75c96bf646cd9f78aaf8c9869a510e9c68bb,1,0.0,shenyez.eth
1235,100,0x55155065f66c978ac724f2973739a9495374155c,1,0.0166,
2243,100,0x97d5bd51a9ac3c42782dc0eee9edf2e4aecf0815,1,0.01,
1885,100,0x84e39a52d7f3f8fb63723782653d4cf71c465a95,1,11.500471444371433,
513,100,0x25a0b77124496014890a1c5c8cac433f3fe73df9,1,7.45033002,
2309,100,0x9aa835bc7b8ce13b9b0c9764a52fbf71ac62ccf1,1,256007.95049728648,
2347,100,0x9b68c14e936104e9a7a24c712beecdc220002984,1,10000.0,getty.gfxlabs.eth
2022,100,0x8ac5c1cbafc564fbd01ee4b116dea85e6a593ab4,0,5.557175247476697,theogonella.eth
1762,100,0x7ec062d194f87022a908f943c86b7b9cafa23662,1,0.01,
156,100,0x0a030ed2b5b7bc9fe8676e1be40cc228e66b3b55,1,0.03,
699,100,0x335d2d954cec61cb4673780300d890340a29dd99,1,0.0,fengcc.eth
1459,100,0x66cd62c6f8a4bb0cd8720488bcbd1a6221b765f9,0,23.126,allthecolors.eth
687,100,0x3290603e448a2ce1831a4c4e68385d5e1531aced,1,0.0,xinan888.eth
1565,100,0x70ddc90b218bb7a6d710d9e2d498bb38ff499aed,1,0.01,
566,100,0x29f387ade2a5ae3c93defd52f2a5fa535cab666e,1,49999.99999999999,avantgardefi.eth
282,100,0x13bdae8c5f0fc40231f0e6a4ad70196f59138548,0,49999.99999999999,
2354,100,0x9c72c98535224c3c045a3d27ff981ed5a1d64d6e,1,0.0,xiangmm.eth
731,100,0x3617f9e9d601483cba5239aaf5a3912edf752d0b,1,0.01,
1403,100,0x64b5f9dd6f23269b966a4c3717e150a6dd264851,1,0.5,kunkun.eth
317,100,0x15d789d4dd128cea5d8e6b6f0adabe910e5fd100,1,0.0259,
398,100,0x1b88bdd5954b221fac94619d28ab3b0b8c9d35a7,1,0.01,
350,100,0x18c8f1222083997405f2e482338a4650ac02e1d6,0,33013.75,
2127,100,0x8f9e251b6ec993c9a9ea4712c40d19f1052e7873,1,0.03,
1805,100,0x8169522c2c57883e8ef80c498aab7820da539806,0,101000.02465446974,
1319,101,0x5bc928bf0dab1e4a2ddd9e347b0f22e88026d76c,1,48306.399462058405,
2084,101,0x8d07d225a769b7af3a923481e1fdf49180e6a265,1,70014.38325483346,monetsupply.eth
1063,101,0x4d477f1aabcfc2fc3fc9b802e861c013e0123ad9,1,0.17453991072605818,0x00eth.eth
1707,101,0x7ae109a63ff4dc852e063a673b40bed85d22e585,1,50006.977,
1886,101,0x84e39a52d7f3f8fb63723782653d4cf71c465a95,1,11.500471444371433,
283,101,0x13bdae8c5f0fc40231f0e6a4ad70196f59138548,1,49999.99999999999,
121,101,0x070341aa5ed571f0fb2c4a5641409b1a46b4961b,1,49999.99999999999,upennblockchain.eth
601,101,0x2b384212edc04ae8bb41738d05ba20e33277bf33,1,20085.713611359934,arr00.eth
1460,101,0x66cd62c6f8a4bb0cd8720488bcbd1a6221b765f9,1,23.126,allthecolors.eth
1689,101,0x7a67928bb379974768668d50ab991eefb5f08c0e,1,0.04589736,rootial.eth
1502,101,0x696d181a7961ee66c42f1ebeddc0b48b106c45ad,1,0.5,vicky77.eth
951,101,0x45041ce9f1f3a8a3c434bb0aed242064e6023424,1,4.244645056554408,
1990,102,0x88fb3d509fc49b515bfeb04e23f53ba339563981,1,105042.04579537,
602,102,0x2b384212edc04ae8bb41738d05ba20e33277bf33,1,20085.713611359934,arr00.eth
1461,102,0x66cd62c6f8a4bb0cd8720488bcbd1a6221b765f9,1,23.126,allthecolors.eth
2085,102,0x8d07d225a769b7af3a923481e1fdf49180e6a265,1,70014.38325483346,monetsupply.eth
1887,102,0x84e39a52d7f3f8fb63723782653d4cf71c465a95,1,11.500471444371433,
1488,102,0x683a4f9915d6216f73d6df50151725036bd26c02,1,100042.80107708521,
757,102,0x3acbd79643328d5f7d4f637e043d5ccd92d2c34d,1,0.10811676471889332,
1571,102,0x715210da31165a05a2481a512e1c3d253d8e13ff,1,0.975,
952,102,0x45041ce9f1f3a8a3c434bb0aed242064e6023424,1,4.244645056554408,
557,102,0x2943ea8b50ba884a253286870b34279450bba4e1,1,1.0,
1064,102,0x4d477f1aabcfc2fc3fc9b802e861c013e0123ad9,1,0.17453991072605818,0x00eth.eth
1224,102,0x54a37d93e57c5da659f508069cf65a381b61e189,1,87597.59823175988,
2180,102,0x91400be76b7171cf932ae252390d2b60e2c73013,1,30.0,pyggie.eth
284,102,0x13bdae8c5f0fc40231f0e6a4ad70196f59138548,1,49999.99999999999,
1320,102,0x5bc928bf0dab1e4a2ddd9e347b0f22e88026d76c,1,48306.399462058405,
1888,103,0x84e39a52d7f3f8fb63723782653d4cf71c465a95,1,11.500471444371433,
1225,103,0x54a37d93e57c5da659f508069cf65a381b61e189,1,87597.59823175988,
2254,103,0x987f05b5eeb8b30b02329d3888bebc3a7424e999,1,1.0,upzhu.eth
953,103,0x45041ce9f1f3a8a3c434bb0aed242064e6023424,1,4.244645056554408,
1991,103,0x88fb3d509fc49b515bfeb04e23f53ba339563981,1,105042.04579537,
2369,103,0x9d7711db9cdeacb073d689e79c50c648820ac650,1,90.0,notnull.eth
1489,103,0x683a4f9915d6216f73d6df50151725036bd26c02,1,100042.80107708521,
285,103,0x13bdae8c5f0fc40231f0e6a4ad70196f59138548,1,49999.99999999999,
2086,103,0x8d07d225a769b7af3a923481e1fdf49180e6a265,1,70014.38325483346,monetsupply.eth
1065,103,0x4d477f1aabcfc2fc3fc9b802e861c013e0123ad9,1,0.17453991072605818,0x00eth.eth
1889,104,0x84e39a52d7f3f8fb63723782653d4cf71c465a95,1,11.500471444371433,
954,104,0x45041ce9f1f3a8a3c434bb0aed242064e6023424,1,4.244645056554408,
1166,104,0x535b3ddd9939056cb6d74d1253ae1a4adf5d723a,1,49999.99999999999,
1066,104,0x4d477f1aabcfc2fc3fc9b802e861c013e0123ad9,1,0.17453991072605818,0x00eth.eth
1992,104,0x88fb3d509fc49b515bfeb04e23f53ba339563981,1,105056.31683703388,
603,104,0x2b384212edc04ae8bb41738d05ba20e33277bf33,1,20055.923611359933,arr00.eth
1600,105,0x7343847fad3912bb7081d477b2e15c8f8c69f28a,1,0.06,
1615,105,0x75cb505b4fd56b4361676cc2ca2788b948ab5604,1,0.1,
1624,105,0x763985afec190ec7cbb41943609771f368cadacc,1,0.0,
1588,105,0x72ddc7cf64f8b5c899262674f565e5a4d759d886,1,0.0,mzjmzj.eth
1944,105,0x88a28511ad48478c2f5511e4020e37b517163398,1,0.01,
401,105,0x1ba1ff69f03d38af7ef40e3afdc53ad073eb4642,1,0.2,yefeng.eth
1716,105,0x7b9a7d69832f353e54d65188473dde2a7789f612,1,0.01,byteverse.eth
342,105,0x1857a43cfe391b69e13011b03fd1d3f6a0f4e7d8,1,0.01,
1662,105,0x7977b909d55a53f9c73140f7f611eaf0638238ed,1,0.01,ntes.eth
405,105,0x1bbd33a95889c76931ddcd072c2f74b12cf4af17,1,0.2,8848eth.eth
1658,105,0x7926eb17a9d2a3ebd0dfcd035b86468115b7fd18,1,0.042,
204,105,0x0f7e46d4a4397d06d43567c9f161ec2bba57cf8e,1,0.2,shengg.eth
1604,105,0x739387df71f8a4b9f4cd29121b47a542fc01e976,1,0.1,helloworld1.eth
1616,105,0x760101382e09c357794d90482ee5c4429fc54641,1,0.075,wujuanliwu.eth
197,105,0x0e4cb981aa087847ef0c9f0c0989d884a86d04c3,1,0.1,datiger.eth
1659,105,0x79748bfc42a567c58682add44a072f8900a84998,1,0.011,5201314520.eth
1942,105,0x886f55e670cf0e0749cae8e58ba355ae5f804575,1,0.1,daolinkwallet.eth
1584,105,0x72634ba708044677531722916c9f5fb5237c00fe,1,0.0199335,
1462,105,0x66cd62c6f8a4bb0cd8720488bcbd1a6221b765f9,2,23.126,allthecolors.eth
1643,105,0x77c9e49073d9830723195f3788570c2c36c97688,1,0.01,0000x.eth
1232,105,0x54ec3382ee715f0d57a7bfa0f87c0b0dc2bd362d,1,0.01,
1962,105,0x88d2c34c3c59069f823d9f5011662b6111862282,1,0.013574685868065674,cryptouncle.eth
1586,105,0x72663edd816332daee115045458d4e59c06abfa1,1,0.1,
1467,105,0x66d8137e644fb7d03eeffd6b45eef812da3dcbb3,1,0.01,0xjuno.eth
1582,105,0x7212669fa095dd654ab5231c817be8980863bf01,1,0.1,
1594,105,0x7302c7e150ae4d035cf9e71f09580d59ce61fa54,1,1.0,loading03475575.eth
1758,105,0x7ea5d1fa47ae7ce64ea260c20f08ddb8bee24555,1,0.01,
1226,105,0x54a37d93e57c5da659f508069cf65a381b61e189,1,87597.59823175988,
1236,105,0x55155065f66c978ac724f2973739a9495374155c,1,0.0166,
1746,105,0x7da0e97cb78832463914392b5d414c1befa1fb01,1,0.1,wuguo.eth
238,105,0x110ef3690d553584073016287f3406955430c8ab,1,0.06,
1503,105,0x696d181a7961ee66c42f1ebeddc0b48b106c45ad,1,0.5,vicky77.eth
240,105,0x11573bc2152e215ed3071d7668084518cbbed215,1,0.0,360official.eth
1578,105,0x71e2fb38c2b9040d0014a629662b3c2b35f10d9a,1,4.62673878224242,eth10w.eth
1730,105,0x7c5c0816819e0bd13146f1e7747f4786a59100a7,1,0.2,cunshanghua.eth
1243,105,0x5631b1e09c119dfb13922a4db8d33287f87eed6d,1,0.01,0xdsb.eth
1494,105,0x686ddcf9b7e2d6660ee4cf02757588245a4cb3e1,1,0.01,520123.eth
534,105,0x2805ddf1dfedeca06752907f493f5a5c9bb2c902,1,0.01,zhulian.eth
1244,105,0x564a4877c7173e5d800e6849d3271dbeccfa5c28,1,0.01,
1749,105,0x7dd4ed76950cd848494d259868d0537144c18d37,1,0.01,
1890,105,0x84e39a52d7f3f8fb63723782653d4cf71c465a95,1,11.500471444371433,
1251,105,0x579dcc13dd9df276a5cdd63763d68695d24d9bbb,1,0.075,wuwujianli.eth
299,105,0x14a6f0b44e662c48d6c32285ee79422bbefe9d03,1,0.0,暗黑破坏神.eth
1530,105,0x6d25a1e9e176ab058e0f19e67bcbcaac2be96fa9,1,0.2,517888.eth
1690,105,0x7a67928bb379974768668d50ab991eefb5f08c0e,1,0.04589736,rootial.eth
1348,105,0x5f82bb7418cf3230f101a01b3f40f2113a5956dd,1,0.015,13389.eth
1347,105,0x5f1f0b3a30e0c1c06dad53fa0a21f96fe5f5391a,1,0.01,
1404,105,0x64b5f9dd6f23269b966a4c3717e150a6dd264851,1,0.5,kunkun.eth
1340,105,0x5e392bf2355bb6e0f6c2a57f78b2486b64bf1d31,1,0.0,
1337,105,0x5e1610784f0b8c1cd1df8170ec28a59e94cb5c0d,1,0.075,wujianliwu.eth
318,105,0x15d789d4dd128cea5d8e6b6f0adabe910e5fd100,1,0.0259,
1520,105,0x6bf3b32c6cd3d657f602347666244377793282e3,1,0.01,111eth.eth
1540,105,0x6de8b641b9b2b22f272d65106f0c471b612091c8,1,0.06,
1786,105,0x7ff4f8fe1dbbba8dc27103359bf96e97a4d44114,1,0.0,czbitcoin.eth
1330,105,0x5d2ad2de004bccd6810289b89c6f5991e2b6cce5,1,0.1,
1784,105,0x7fd22b67148b4eeeecd6f3e27dd4c3cbc63c2691,1,0.0,
1783,105,0x7fb04e8cae8cd58efee40452b18e7ec366b6d52f,1,0.01,
1354,105,0x601091af1314491f4e3088f8f0fff80d31fb0e1e,1,1.0512455096008155,duration.eth
1326,105,0x5cd2ee02072d7eace31e9e7a1a13824edce0e018,1,0.1,candyboy.eth
1356,105,0x602cab76ddf0ef6b58f5a390dc15d87daba41339,1,0.0,
303,105,0x14fd9303bf2386b47c6ad72631fed472a43214c6,1,0.12961992186337834,idmeta.eth
1525,105,0x6c51a5ef1b6736b63c965b3057ae5c5b50de76d3,1,0.114,idoraemon.eth
1396,105,0x637712c745db7923456be0ddfd8c6de13e6c5606,1,0.01,
1793,105,0x810d3aabbbf8cbcff5c256f2b0621c4941f8b139,1,1.15,malt001.eth
1815,105,0x82484b07668ff20b15af9ae7796b301724e15a27,1,0.01,
1816,105,0x82704099044e1a6f6df4ca029f8aded65faedab5,1,0.01,
1822,105,0x8368fdbf80fde3772790e57317afab59960060b3,1,0.1,huluwaxiongdi.eth
355,105,0x1958970810eeafa3b6ecbe154fefe5b52d114fa6,1,0.01,
478,105,0x2117eb88300a5afa11ee55e3c4f2ff0157718bd1,1,0.1,bitcoinzhang.eth
1696,105,0x7ade7cff9c5ff367dd83f9d9293661689c355ccb,1,0.1,
1829,105,0x83f4ed64d635119edcb539f5de1bc192de3d934a,1,0.2,whitelife.eth
470,105,0x2069fb2721738b4c38e5d916ca9a9e3a5a35a62d,1,0.06,
1400,105,0x64305f9f8d921d189e9d30589aeef4d28da848bf,1,0.0,
1370,105,0x61b27dffd80a11e5bcb4f2a8f2b5f4d97f54c2ac,1,0.075,wujianlidada.eth
482,105,0x2145814e43a49844d7f03a4d00fc240c7c8e329b,1,0.0,qhsky.eth
1362,105,0x611a6ed28cb59dee17df7b579bf3796b10e326a6,1,0.2,lovekiss.eth
1357,105,0x60924cce392bb442220db8c867de4b56b6a8fa33,1,0.1,
1410,105,0x6545a8cb2d809f8488e89480df5055fb176aa318,1,0.0,ljqzzz.eth
1323,105,0x5caa1ddd75fe6338cd50deba51a8710f0d3ea9f6,1,0.01,
250,105,0x12aa51398f4369add0e3522ccb3298f99080a9b2,1,0.01,
1291,105,0x5b74f72c10863f4104a1d2970894878420fad585,1,0.105,liella.eth
1285,105,0x5ad75f8b6a44734a886c5ebb2e999971fc8a1d5f,1,0.01026225,0x0318.eth
1897,105,0x84f3601c2b6c7e6215d369c9f47d8e71191b028e,1,0.01,
1278,105,0x5a756d9c7caa740e0342f755fa8ad32e6f83726b,1,0.12283416175187319,flauto.eth
424,105,0x1d15c5bf898d2ab5d46cae78176736d49822d0b2,1,0.01,
422,105,0x1ccb144b700ec726d37db38c617e154de6d9c0d0,1,0.1924126398025995,dadababa.eth
1271,105,0x597fc897b6ab221c18cf51a31cef41285597aef1,1,0.2,yusss.eth
1270,105,0x589e93551cc5495a6b7b2e79b3ee400fb30dbb82,1,0.1,
1917,105,0x86ce032489383ec0564bad2ed868048f0b1030f2,1,0.1,physicx.eth
1919,105,0x871e32d0b725ad5c22239c15f0860c47e7935abb,1,0.01,
1921,105,0x8730b2d81ce2ee4ec0124d7bcde9393e8a315344,1,0.0,aikin.eth
1924,105,0x8755f08374bb0bc598681c324913cbde3283ac18,1,0.12463549181638743,metagan.eth
1932,105,0x87ab51bc3616ada5d988c5ba2c60771c2a11bdca,1,0.0,qgdao.eth
527,105,0x27b0fc6c4a5a0cf213a570097279a5bde61214d2,1,0.095,chenjiantao.eth
1937,105,0x885ea391039e0fa3f6833a1f3b6d7433b5b69bb6,1,0.001406638019587899,blackhare.eth
1292,105,0x5b8c960125db8e22c386cab7b7fbb511c23d61f3,1,0.01,
507,105,0x24b06b32759da77c1cb926cfd0c881967b4b3176,1,0.2,
1764,105,0x7ee58c703c3a93838b2e86639fee62d3815b6bac,1,0.01,0x1217.eth
503,105,0x23fcd2644d74df98130caa12bf980af7c0dd2b85,1,0.11,
1321,105,0x5bf5bc6695b4f64fe8a204e1d3d94f58dd061038,1,0.11,
323,105,0x16ca503edbbccfbbe2520613343770ab863ecf92,1,0.1,
1543,105,0x6e638891498332d37e56ef687bdedcba7409bcdf,1,0.05,lilithgame.eth
324,105,0x16d23a44b8d0bf07269e07e0bc52fda3afacada7,1,0.0,5000m.eth
464,105,0x1fc0218c88abce669273d29953f0efac0aa241e5,1,0.02,yaxin.eth
328,105,0x177821cbe97b3eb0a20de1fd534bc7160cbcd76e,1,0.22418596,yanxi.eth
1678,105,0x7a586b81960b935f5d1780c57d89712525723d5e,1,0.01,0xpsp.eth
353,105,0x1905c219482c168a1f016d84446bdb6db3ebd8d1,1,0.01,skycn.eth
1553,105,0x7005c3f79dc4ffcb50bbc5a9ec5fa599f795b527,1,0.2,makari.eth
498,105,0x237d29b88ac4dffb3a3d6cc3d7fc407bcd8459c9,1,0.1,
457,105,0x1f63690d46ac591366508eb66ff585f6d0bfc42e,1,0.2,mmdsb.eth
456,105,0x1f2910331d564341ba9a9762f2b7eca182230b2f,1,0.01090284,wenyuxin.eth
1768,105,0x7f59be872c50a195056ed409a193495a8f490275,1,0.01,
1767,105,0x7f3cd654d6de6073f9d5a91569196ee2b84f003a,1,0.01,
448,105,0x1dfe2514cf65ebc27dfa99e1298104edf14be499,1,0.01,
1675,105,0x7a3bdee62dd34fac317ae61cd8b3ba7c27ada145,1,0.0,reblt.eth
461,105,0x1f66c2da9c0b75fad451fb15ca8fcedd9a81fc31,1,0.0,
256,105,0x13ac0d7bb293163922ca296a0c3fb1b236c815f0,1,0.01,88888888eth.eth
