,id_proposal,support_votes
1212,"('0x58885c86f27c3c811bc6a49b22fa6c807b0efb4d', '111')","(1, '100000000000000000')"
2173,"('0x99dd4942d29e89ecca13e03ec7b28a23b524b8f7', '111')","(1, '0')"
1008,"('0x4d246e41d7131ff60cd533c13bd2aafce7ab1265', '111')","(1, '200000000000000000')"
1484,"('0x6fbed308416412dc1f5ce813cd6e4cc7834772a6', '111')","(1, '0')"
1210,"('0x582dd21a86facff8abde485d231e8848fe0de6d5', '111')","(1, '100000000000000000')"
984,"('0x4aef8b6ca98ca20087e6b0827a50868172a32afd', '111')","(1, '0')"
2336,"('0xa3478a06987bc6af9cdce6b62463684791f9186c', '111')","(1, '10000000000000000')"
1216,"('0x597fc897b6ab221c18cf51a31cef41285597aef1', '111')","(1, '200000000000000000')"
1331,"('0x62983e671a5c2d7c8ae85e7968835aaf7a3b2d6d', '111')","(1, '175000000000000000')"
1010,"('0x4d3875545893e21bae6f1e0ab137cc2d9451bfcc', '111')","(1, '0')"
1306,"('0x611a6ed28cb59dee17df7b579bf3796b10e326a6', '111')","(1, '200000000000000000')"
59,"('0x0585c0d0aedf071a07992ad650bdc047cef0c04f', '111')","(1, '22000000000000000')"
941,"('0x45bee058f59c3fc2311bff15c854f37170780ff5', '111')","(1, '100000000000000000')"
1353,"('0x6588847fb80c60b45b3b1b0413cc4e30d1517fcd', '111')","(1, '200000000000000000')"
2278,"('0x9eed555a7b54471a0808cec8d176980323674bc8', '111')","(1, '0')"
58,"('0x0516cf37b67235e07af38ad8e388d0e68089b0f2', '111')","(1, '0')"
2277,"('0x9ed9469e2f75cb9a33b94890f840cab06b876674', '111')","(1, '1300000000000000')"
2273,"('0x9e73201903164d3b476505f3c54f86cdcd4010df', '111')","(1, '22000000000000000')"
2295,"('0xa094e287128d62e6e872daba552ac139bae71354', '111')","(1, '1400000000000000')"
2283,"('0x9fa7d42ef9eb89ef6fabdde88207fbe6afa70626', '111')","(1, '0')"
2266,"('0x9d75b8717aa34258dea1afd74306cb41e30f7b3f', '111')","(1, '200000000000000000')"
2261,"('0x9d36ef2efc940c1fdd02a3df21e838eae229375f', '111')","(1, '200000000000000000')"
1295,"('0x5fe2a08106df08d82f89a73e0853cd4466895a65', '111')","(1, '0')"
1432,"('0x6868ca9a013d8765864b6a41da4bcb988dd99675', '111')","(1, '0')"
1071,"('0x52407a233ac443e2c43b1cb08aa9f7c50d23708f', '111')","(1, '110000000000000000')"
1293,"('0x5fc88001979092ba0646afb846557bccffe16bbf', '111')","(1, '200000000000000000')"
1070,"('0x522922a4b84ebbdb4763e4a26e9aabaaa5f98087', '111')","(1, '10000000000000000')"
1291,"('0x5f82bb7418cf3230f101a01b3f40f2113a5956dd', '111')","(1, '15000000000000000')"
50,"('0x046abfc06897e8a86542047d6b22e931fe99bee5', '111')","(1, '10000000000000000')"
1068,"('0x52279c47c6d504636f3a5469e8c5c9933cfa6420', '111')","(1, '0')"
2263,"('0x9d5f104fab045ad505b9ec2cff2c4c8183505aaf', '111')","(1, '10000000000000000')"
1310,"('0x61a5a1f7101c83e61f8f4746d5bf36253d8a4085', '111')","(1, '0')"
87,"('0x06fb028ba0cb89f9b9049a066e784fd3b8662030', '111')","(1, '200000000000000000')"
2284,"('0x9fd9bb687696f19038892989876bd6dc96abd769', '111')","(1, '22000000000000000')"
1126,"('0x540cb04ebab67e05a620b97bb367ac5e4ed68f09', '111')","(1, '0')"
65,"('0x059b254553bb97ca61a99c2bbdbefb594aa94365', '111')","(1, '0')"
67,"('0x05a5787e3bd8478b9ba08a0ef2036296bc0edf87', '111')","(1, '50000000000000000')"
1340,"('0x643975577485140014d5cb9c776e6d9b4ccee526', '111')","(1, '0')"
1116,"('0x536f181ce2d31c6589a04bc0f230cc7fb4b41d52', '111')","(1, '0')"
1129,"('0x542def0bd5c808ddf56ebd35e84a4b1650518a14', '111')","(1, '200000000000000000')"
69,"('0x05ac3d28434804ec02ed9472490fc42d7e9e646d', '111')","(1, '2736942638247088000')"
74,"('0x064a768bb4e79f22ba0dcb3c5d2421ae32d51003', '111')","(1, '50000000000000000')"
1329,"('0x621752f25abd2e13136275f0059e4d9ae4dc08b7', '111')","(1, '124636349089814560')"
1345,"('0x64b5f9dd6f23269b966a4c3717e150a6dd264851', '111')","(1, '500000000000000000')"
1106,"('0x534e91118bfafd141848cb971f80b7e7a3320799', '111')","(1, '200011000000000000')"
2286,"('0x9fe6f9e092728717ad3f6ecb07ccb367857ec035', '111')","(1, '0')"
1323,"('0x61f41e4544e16e2b84b1f896c45299055ea149a7', '111')","(1, '0')"
1103,"('0x5317c99b30bea75222a64340ab119d9ee2840a1e', '111')","(1, '200000000000000000')"
81,"('0x06c4865ab16c9c760622f19a313a2e637e2e66a2', '111')","(1, '90842091182632197')"
1321,"('0x61d9e931a72c9fb3eb9731dcc5a30f1f6c3ab63f', '111')","(1, '2730809509731434500')"
1319,"('0x61d203d91ac812f491f365c306e50e0801550723', '111')","(1, '5000000000000000')"
1315,"('0x61c4d254051cdbf86dc71d13070a1b6e9abc2489', '111')","(1, '475000000000000000')"
1097,"('0x529408a6962bae6ca5328874d633738116b89b05', '111')","(1, '124636777729844936')"
1313,"('0x61b27dffd80a11e5bcb4f2a8f2b5f4d97f54c2ac', '111')","(1, '75000000000000000')"
2293,"('0xa0773dbc8d0f4930bcd37d43d8b0c11f03652c84', '111')","(1, '400000000000000000')"
49,"('0x046a65107b7f4ca5ba7742b928303c0f0917d843', '111')","(1, '200000000000000000')"
1287,"('0x5ebc7a6f0ecbc069065fce49b0ed28b5e6dbdaf8', '111')","(1, '0')"
1065,"('0x5206b50dd304626a7689166ea98aa92bcf5e3b69', '111')","(1, '0')"
1064,"('0x51b05c06e1079babb010c3db487634089045389a', '111')","(1, '0')"
1281,"('0x5e1610784f0b8c1cd1df8170ec28a59e94cb5c0d', '111')","(1, '75000000000000000')"
1030,"('0x4e697d7f95129e10c8f1ccc47a05205f00561937', '111')","(1, '0')"
2248,"('0x9ba6baa919bac9acd901df3bfde848fe006d3cae', '111')","(1, '0')"
1028,"('0x4e45d820c0480cd88a57e8657f6eba2d2cf552cc', '111')","(1, '0')"
1447,"('0x6a16683bb8654433d67f6a9e0dc9eb563456823e', '111')","(1, '175000000000000000')"
1025,"('0x4dc23e91fcd7693551f99642bc1e0ed4664fbddd', '111')","(1, '200000000000000000')"
25,"('0x02cb44df23e2a5840eef59dbed570aad6401d3fa', '111')","(1, '0')"
130,"('0x07722608a61d9014462d3cb0bf00420fe8a5adff', '111')","(1, '4000000000000000')"
2332,"('0xa2fbcefa58d2fa7a96838eef4e8b76c4a6afe73c', '111')","(1, '0')"
1196,"('0x579dcc13dd9df276a5cdd63763d68695d24d9bbb', '111')","(1, '75000000000000000')"
136,"('0x080a75c96bf646cd9f78aaf8c9869a510e9c68bb', '111')","(1, '200000000000000000')"
1197,"('0x57abaf36d6d09bdf1212b1bf375e80f16dc212e5', '111')","(1, '0')"
1198,"('0x5808f403d126a21ebccbc7bbe7b02b7397e0b7d1', '111')","(1, '10000000000000000')"
140,"('0x085ed975a8b6b860de3c2b871da60a3f9f48a5b8', '111')","(1, '0')"
1278,"('0x5dd0fad326fd1c906744ed43f7f5e860f1681080', '111')","(1, '100000000000000000')"
22,"('0x01ac3ff155739d34948f1af53f24524149c9d928', '111')","(1, '0')"
2215,"('0x9b13ebdaf067738c6b2476354efb2cfe12d74f51', '111')","(1, '15000000000000000')"
1454,"('0x6bb1be9f2bb1ca2711840682a71fcadf591087b5', '111')","(1, '2200000000000000')"
2333,"('0xa31e0765ba50b834bf14b38fffebbbe65a04bdf7', '111')","(1, '153665442442834487')"
1458,"('0x6c2f0b8b3c4415c123d1fd62abf560630aeb8355', '111')","(1, '0')"
1270,"('0x5cfc2c648ba36144644758f8d39553c0ce355fc6', '111')","(1, '475000000000000000')"
2330,"('0xa2eae2a749103c5631d5525d136ec7b956dd7c85', '111')","(1, '0')"
1009,"('0x4d371fa1f20b4bdfb97bbe1f52677fd96e711232', '111')","(1, '0')"
1032,"('0x4e70bd663b20bb64db6172f5c871bd41c1cc7298', '111')","(1, '0')"
30,"('0x031d2da6a39dfe83c314df7c2e7a74bfad01773b', '111')","(1, '11000000000000000')"
2297,"('0xa0d3033e67430d5f707144e5b3c9afeab0fcd1fc', '111')","(1, '210000000000000000')"
2256,"('0x9c72c98535224c3c045a3d27ff981ed5a1d64d6e', '111')","(1, '200000000000000000')"
2310,"('0xa0f4a964be507d559179224ea7f63381becbda33', '111')","(1, '100000000000000000')"
1060,"('0x51ad4751da4f13974a9e18c27f845f6f3276f11d', '111')","(1, '0')"
2343,"('0xa3f066285ad422407acbf6765fc1a71505bc610d', '111')","(1, '10000000000000000')"
1057,"('0x50f7c1a1db6ac509d4a9e684617a191f3b400c04', '111')","(1, '11000000000000000')"
2321,"('0xa1cad48e9844d850f066376e1f1e04147b16619e', '111')","(1, '200000000000000000')"
1177,"('0x550643b48bd44c555d473a6f2e1f63315b7064c7', '111')","(1, '0')"
1053,"('0x50c2b9c3acda872dd71d88aa2c198aed0b788e5b', '111')","(1, '200000000000000000')"
2326,"('0xa2225a53d4392c490088c5e06b0a4dff1a35e29f', '111')","(1, '120000000000000000')"
1436,"('0x69389398e4d903b02010e20d308ee58ea8d6d714', '111')","(1, '22000000000000000')"
123,"('0x070341aa5ed571f0fb2c4a5641409b1a46b4961b', '111')","(1, '50000000000000000000000')"
2327,"('0xa249cd3459fcea51497efa05d9ae8529da0afe56', '111')","(1, '21000000000000000')"
1047,"('0x506ade0a94949db63047346d3796a01c09384198', '111')","(1, '75000000000000000')"
1042,"('0x501783e585936116220b5028c4c22dc9fdb991bc', '111')","(1, '175000000000000000')"
127,"('0x07450986773f22507c919483dccfb9d348ef042e', '111')","(1, '300000000000000000')"
1040,"('0x4ffd8396518f1612a5d2ebb9a2bbf4607e292f9e', '111')","(1, '0')"
1039,"('0x4fa4167b3c94a80416bbc768fb919bf3ace9f8c2', '111')","(1, '0')"
1443,"('0x696d181a7961ee66c42f1ebeddc0b48b106c45ad', '111')","(1, '500000000000000000')"
2329,"('0xa2e7002e0ffc42e4228292d67c13a81fdd191870', '111')","(1, '83004793492339339')"
1444,"('0x69d6695d7e6162e4f3e3dec6f92cabec753daae7', '111')","(1, '0')"
1445,"('0x69e258c76f3aa94f28478040ea0705ebafdb1ddf', '111')","(1, '0')"
1185,"('0x562bf1b67dc40d9b7c3ddd49e45ae58e61e1b76e', '111')","(1, '16000000000000000')"
2122,"('0x948707a5b07f740c577f7d7249c355983de70f75', '111')","(1, '50000000000000000')"
189,"('0x0e4cb981aa087847ef0c9f0c0989d884a86d04c3', '111')","(1, '1001000000000000000')"
2031,"('0x8e90b127617675af12df051caa6435e40a9ade9b', '111')","(1, '0')"
657,"('0x3314a09dad31ff12fa76cc3f19ab9e9b7f108872', '111')","(1, '0')"
656,"('0x330958aec4eca4308113202b5d8622e813466b2f', '111')","(1, '10000000000000000')"
655,"('0x32e100b633a70b4f315945f7c18373297f9f8a9f', '111')","(1, '250000000000000000')"
651,"('0x32791bbc7ddc9d0e6bd914f3b7f73747132a3a5b', '111')","(1, '0')"
649,"('0x3266424c9bee709ef24965b0ddfdc504cb382a2a', '111')","(1, '250000000000000000')"
360,"('0x19eade6e4e5cf16fe0b15e47c39ab565fb8e734e', '111')","(1, '100000000000000000')"
645,"('0x32066c4ae40983d9d18b211fde0fee01ceaff6b5', '111')","(1, '260000000000000000')"
362,"('0x1a55a5aaa3b462e8273bee6bd813fea4744f651a', '111')","(1, '0')"
363,"('0x1a706173c9b73b47f23cf81d9845541f828c8b45', '111')","(1, '1400000000000000')"
641,"('0x3155974c04340f8dd1a81ad8101e85cfdcb975d8', '111')","(1, '0')"
1749,"('0x83d4c7dc6a0a0c63b70b4964c930e64786712fea', '111')","(1, '10000000000000000')"
367,"('0x1ac6c963795276a20f03deb2a6098422a473e6df', '111')","(1, '1001067220000000000')"
634,"('0x3066856ed81b4f9c9c83f756c5a28c76bd8ef4a3', '111')","(1, '15000000000000000')"
632,"('0x305e1862f68a6cf2d484b9f19172e9c70bf7816f', '111')","(1, '0')"
369,"('0x1ac81fdcd10b27d2af73ef0f097159cdf0f0aa8a', '111')","(1, '500000000000000000')"
371,"('0x1b4138fa9473dca72f76351858be6dbcfccf34fd', '111')","(1, '3000000000000000')"
372,"('0x1b4aa4ad0fa6cb4079ead2b0fb2239ae01f464b6', '111')","(1, '0')"
1753,"('0x83f4ed64d635119edcb539f5de1bc192de3d934a', '111')","(1, '200000000000000000')"
373,"('0x1b5b4fcedf1252cd92496a2fd5c593b39ac49b01', '111')","(1, '0')"
1755,"('0x843aa999827ae6d187f8a5b6ab4afb1b1597551d', '111')","(1, '25649860000000000')"
1756,"('0x843d2693431c6a20696e270713cc820d978df593', '111')","(0, '0')"
2028,"('0x8e7ea7126a10df07b3ed6f425ebf7632d6df1548', '111')","(1, '115000000000000000')"
1758,"('0x843e2daff87e8a8180cd206e9d0412256ce1eee2', '111')","(1, '0')"
377,"('0x1b9da462d07512fa37021973d853b59debb761dd', '111')","(1, '0')"
381,"('0x1ba1ff69f03d38af7ef40e3afdc53ad073eb4642', '111')","(1, '200000000000000000')"
383,"('0x1bbd33a95889c76931ddcd072c2f74b12cf4af17', '111')","(1, '200000000000000000')"
613,"('0x2ede0cbd87e6455b2cce0b24993537761aba4118', '111')","(1, '0')"
612,"('0x2ed0f4e9769591d8eff038abd884187c8101c7f3', '111')","(1, '0')"
661,"('0x33482803274c5e08661843636dcee8e9a68c7252', '111')","(1, '22000000000000000')"
356,"('0x19bac40e3747992a3d22539976e0aa7cc2de93fd', '111')","(1, '50000000000000000')"
2034,"('0x8ebc08c08b79c7ee7de645fde878d0dbcdbf93ae', '111')","(1, '75000000000000000')"
666,"('0x335d2d954cec61cb4673780300d890340a29dd99', '111')","(1, '200000000000000000')"
724,"('0x3b33a58e48a06c55190e2cfeefffa3b918bb8dbc', '111')","(1, '0')"
1715,"('0x80af5afa7786a62f7c11e8c31cd1d871a4604c20', '111')","(1, '10000000000000000')"
2051,"('0x8fcf0afebef3975b59369ae9d9a2364e9e43814f', '111')","(1, '0')"
2050,"('0x8fc7bc902705bbd743b0d397a880be60db516cf3', '111')","(1, '40000000000000000')"
715,"('0x3a26577d7682064dff6f3f82764b20c08c427025', '111')","(1, '1200000000000000')"
2155,"('0x9859f916c7b46aeae52bee615f93f2f4641bbe6e', '111')","(1, '1005000000000000000')"
712,"('0x397eb57696b2ee00b667d9acdac8b7e85c568533', '111')","(1, '200000000000000000')"
2048,"('0x8fbb54606676ba5f8edc6c4c88ef29b86d58774c', '111')","(1, '700000000000000000')"
336,"('0x1915352c98acb70b56af85fd98a93570b1103314', '111')","(1, '1000000000000000')"
704,"('0x37ea22d0f551aa66d54605592b672f385b713dc4', '111')","(1, '0')"
701,"('0x374d410f0edf510562aed617e8de0a47baf5cd60', '111')","(1, '0')"
700,"('0x373be74324aff93be17fce300173aaebb999e7ba', '111')","(1, '66000000000000000')"
341,"('0x196a37946c3d93e9a5309f539ae28b774a32411f', '111')","(1, '926499493587503828')"
694,"('0x364f4b2eee8920b6e476dfd4e531b6fd6bfc14cf', '111')","(1, '0')"
610,"('0x2e2443902809798bd8d9b9866d21f95ea0b605b9', '111')","(1, '0')"
1732,"('0x81dd777413157d8d1dc92b3479704e07c339b9ad', '111')","(1, '1000000000000000000')"
688,"('0x35e6fc00e3f190a8dfe15faa219368a01028ec14', '111')","(1, '0')"
687,"('0x3566ab5289cf2054cd1cd6fd064d7771a09d163b', '111')","(1, '0')"
2043,"('0x8fa3232ff0a45de66f1810096189a0f6f4ea8724', '111')","(1, '504992632140463401')"
1734,"('0x822cd4f645d14afbd06e51ad6672c6bc702a5006', '111')","(1, '3300000000000000')"
1735,"('0x823948435ce93d196d6649ef6ed9d96aa74ba7ab', '111')","(1, '0')"
681,"('0x34a10fce0293276a43c127ac457ad3e65732c888', '111')","(1, '275000000000000000')"
2039,"('0x8f8d7bc9c59c128d4d24c350204af0f26473910f', '111')","(1, '0')"
678,"('0x347bb83e4ab465c8c6b7afab3beb373410a9cae2', '111')","(1, '22000000000000000')"
2038,"('0x8f816ebcc028a4e2d9280caddef2f6654f64364e', '111')","(1, '1722912602289598667')"
674,"('0x344b1e4ac175f16d3ba40a688ca928e3768e275a', '111')","(1, '0')"
673,"('0x3444660f13cfe85be0e5ea5d2ea75d5cb1bb7c27', '111')","(1, '0')"
671,"('0x34186a490ebcd04d5533ab4c65cbe288ee54c64b', '111')","(1, '371100000000000000')"
1741,"('0x830bd8d87c0c5fbfbbde05d7758d5b1d3a110eef', '111')","(1, '10000000000000000')"
2035,"('0x8ef7317de73634c05b3fb341c07af5c6ff7043fd', '111')","(1, '1500000000000000')"
689,"('0x3612566e49770fd3137d0c3c2fcf35d5916a2452', '111')","(1, '0')"
609,"('0x2e0d91866fe0b1e3c50829bf3067dcde46720432', '111')","(1, '1200000000000000')"
607,"('0x2d59309df7ab517e554b5e9033f7950d57801aff', '111')","(1, '2300000000000000')"
606,"('0x2d5823e8e8b4dfbf599a97566ff2a121cc141d60', '111')","(1, '0')"
1860,"('0x8864486c1be43143b2fb2992777ba0b85129f3e4', '111')","(1, '76275682863932100')"
1862,"('0x886f55e670cf0e0749cae8e58ba355ae5f804575', '111')","(1, '100000000000000000')"
1880,"('0x88bd639d6b029596b029c61490f29f57b0bf4a3f', '111')","(0, '0')"
440,"('0x1fc89f18d5599164233ba9283ef31710ae019174', '111')","(1, '0')"
446,"('0x20879c965b29a728ef87a2eb391e8bd8f6cd0dc0', '111')","(1, '100000000000000000')"
1931,"('0x8a8245fc21eb46cc4acf1a0a1cd6356c6206b514', '111')","(1, '100000000000000000')"
523,"('0x2932f6f3e0b803764a5db5c75eed3fa5ab0de2cf', '111')","(1, '250000000000000000')"
520,"('0x2917634fd7319c38d377fff1d9ccac4505921339', '111')","(1, '0')"
458,"('0x2152917ef2761fbca7f2187203c7abb3684dd81c', '111')","(1, '0')"
1928,"('0x89ec3894e7832541eb1730263ea3532c0ee6bb67', '111')","(1, '250000000000000000')"
516,"('0x2900a1701bc7398a4203cc4f331138b75ce86c5d', '111')","(1, '200000000000000000')"
460,"('0x21c0a2c88df089de73f09b0ad33a2cd76b9b69ee', '111')","(1, '2000000000000000')"
461,"('0x22243753ba4b136a562858aed22bd74756c7bd6b', '111')","(1, '0')"
509,"('0x28296d868cae7d63b24c687fec1feb2677e65fe2', '111')","(1, '1000000000000000')"
435,"('0x1f63690d46ac591366508eb66ff585f6d0bfc42e', '111')","(1, '200000000000000000')"
1915,"('0x88fb3d509fc49b515bfeb04e23f53ba339563981', '111')","(1, '105070603343857183165356')"
463,"('0x2238287464bfd7a2dc2b29fe4116365e39aa69c5', '111')","(1, '200000000000000000')"
500,"('0x27b0fc6c4a5a0cf213a570097279a5bde61214d2', '111')","(1, '95000000000000000')"
497,"('0x27695076ef87e7749ee7ca387f47549ee55dade3', '111')","(1, '475000000000000000')"
495,"('0x2744a205b3a599508295e53d0290b949104d57f4', '111')","(1, '0')"
1920,"('0x892106dd258540d7eb82d0b634e421e4d0ea1e19', '111')","(1, '200000000000000000')"
492,"('0x272781144d28498c20ba567b3de6eb5367b8a024', '111')","(1, '0')"
1923,"('0x8986327b6a9adf1f650e8b7b50aab4c921080fce', '111')","(1, '100000000000000000')"
489,"('0x26d29e016f1c2c8d3dcfabbe4de23c161fffe709', '111')","(1, '30000000000000000')"
488,"('0x26a656ee5588f3afb5476caa2f3d58ef3ec4e2cc', '111')","(1, '1050000000000000000')"
487,"('0x267166da031ffffee7e71bc208f95cb7c7d3fb30', '111')","(1, '0')"
486,"('0x25ad2667b19e866109c1a93102b816730a6aec3f', '111')","(1, '0')"
469,"('0x236884bb674067c96fcbcc5dff728141e05be99d', '111')","(1, '2771420935905673700')"
1924,"('0x89a797b61cdfa7a06e071770904ae8ebbfd9a187', '111')","(1, '0')"
480,"('0x24b3e9984eb93c207be67be0b632a24f07a0703f', '111')","(1, '0')"
507,"('0x2805ddf1dfedeca06752907f493f5a5c9bb2c902', '111')","(1, '10000000000000000')"
325,"('0x1857a43cfe391b69e13011b03fd1d3f6a0f4e7d8', '111')","(1, '10000000000000000')"
1948,"('0x8bb53244772ccb7050e022fe285410cf85e96c6f', '111')","(1, '200000000000000000')"
430,"('0x1eeca807877d4682ad02930960c297d7456fb155', '111')","(1, '0')"
388,"('0x1c3a7badf904055501135b5561aae653f88a7e64', '111')","(1, '0')"
604,"('0x2d564fb4dfc50f300fcadb6b2cdf14bd2de1bed8', '111')","(1, '10000000000000000')"
391,"('0x1c5175d045cdf6b443cce74cfa5e0622c710dc51', '111')","(1, '315115935300784324')"
392,"('0x1c53ac643dc15230f2ab57eeff2846719903dfe3', '111')","(1, '0')"
2020,"('0x8dbbfdce816e079c9ff0ef901cc77050c17dd281', '111')","(1, '10000000000000000')"
598,"('0x2d2d768fd67b3ce4673049d0c39e2ddf2af4c2bf', '111')","(1, '3000000000000000')"
1815,"('0x84e39a52d7f3f8fb63723782653d4cf71c465a95', '111')","(1, '11500471444371433923')"
1818,"('0x854c4d44e1bc07b7a7805c116b01a8e1895635d5', '111')","(1, '10000000000000000')"
2017,"('0x8d6d5519a1f759d94e4ca2caf572028e55edfcbc', '111')","(1, '10000000000000000')"
591,"('0x2c8fcd22dc4260e07f7653d36d61d642a7cda018', '111')","(1, '0')"
1819,"('0x856dc4a12f08afa49f42b52f81769a96505f312c', '111')","(1, '0')"
587,"('0x2c0badc1679fb7666e4705ef3c0084654bc81673', '111')","(1, '187727560000000000')"
399,"('0x1ccb144b700ec726d37db38c617e154de6d9c0d0', '111')","(1, '1002412639802599527')"
582,"('0x2c074ce167aee79a77695768dfcf80585c8f5299', '111')","(1, '3400000000000000')"
538,"('0x2a2c64a7f3357231acc1ca5cb9b59d67215a8ad3', '111')","(1, '10000000000000000')"
2011,"('0x8d470921050899284b451d6a65f4204eee4aaf8f', '111')","(1, '0')"
1825,"('0x85c952ec161e34a6ee773211e3a617ab8b4d2a95', '111')","(1, '0')"
2006,"('0x8d07d225a769b7af3a923481e1fdf49180e6a265', '111')","(1, '70024822166208039894681')"
1830,"('0x8655f051512899af8614275e8e31f260ea276267', '111')","(1, '1000000000000000000')"
1832,"('0x86745983df675e7e44d9041b9cdec809b39f4248', '111')","(1, '10000000000000000')"
1834,"('0x86ae33e8ff7a7f780d60347dca4f2bea0191e4e0', '111')","(1, '100000000000000000')"
414,"('0x1d2f34cd3f7adf2c8ba7c3ebb7f070837d441030', '111')","(1, '1100000000000000')"
416,"('0x1d5e033ae2aa830bf7621c6349e0a00e3e071402', '111')","(1, '2113000000000000')"
417,"('0x1d7cc75476009dac32b6f5dffce5f282f6a06c07', '111')","(1, '32000000000000000')"
1842,"('0x874d561afa3e120bf9bd2aad7a435cf0d4656989', '111')","(1, '0')"
1950,"('0x8c18f2728c5731b4757448c9c59117a22c19d325', '111')","(1, '10000000000000000')"
425,"('0x1e2d99accc188ffbd77c0d476ff5a6aacfa96ef9', '111')","(1, '12000000000000000')"
1848,"('0x8755f08374bb0bc598681c324913cbde3283ac18', '111')","(1, '124635491816387420')"
1853,"('0x87ab51bc3616ada5d988c5ba2c60771c2a11bdca', '111')","(1, '0')"
541,"('0x2abc381364a470593cacce7ddcef3fcf648125e4', '111')","(1, '0')"
578,"('0x2ba3f0981dda6feb724e23b1a2ae349bdaa24a2d', '111')","(1, '1000000000000000000')"
2053,"('0x8fd15ff0be935f23220ea56b8d9ddfb70b8f1465', '111')","(1, '152000000000000000')"
714,"('0x3a031cd5d4e1acf9e6897ff87da169ea08ddf22c', '111')","(1, '50000000000000000')"
729,"('0x3b59e42d9f33906ff58813f9bb8be58b185d22f2', '111')","(1, '1001000000000000000')"
1577,"('0x780e17615dc6935e15f865dbdcfd61347e54e562', '111')","(1, '0')"
1578,"('0x7821f8b55d58d508ced1dd4ce031f0985ce1e46a', '111')","(1, '2200000000000000')"
1579,"('0x787c8be38e968bd0b41eaabe0b69d1c32ea09262', '111')","(1, '0')"
1581,"('0x78a60dbdbb8f80837fc910fc8f0bb2235ec2b6aa', '111')","(1, '179000000000000000')"
2130,"('0x9506e7bafa7267c7c488f73782181438a16a023d', '111')","(1, '0')"
1589,"('0x79748bfc42a567c58682add44a072f8900a84998', '111')","(1, '11000000000000000')"
1592,"('0x7977b909d55a53f9c73140f7f611eaf0638238ed', '111')","(1, '10000000000000000')"
1594,"('0x79bdad6592c79249f71dd0d40d8786517ffaef4f', '111')","(1, '12000000000000000')"
1596,"('0x79ccedbefbfe6c95570d85e65f8b0ac0d6bd017b', '111')","(1, '0')"
1600,"('0x79fcf63bc28b68c8dc768d254d40ee19749900c3', '111')","(1, '399800000000000000')"
2126,"('0x949ad06a4c904cd0b31ae2f56aae0ec68c16ccac', '111')","(1, '22000000000000000')"
2125,"('0x9497243478392b1f7f508874f606379f989c6eea', '111')","(1, '2774272929035980300')"
1605,"('0x7a3bdee62dd34fac317ae61cd8b3ba7c27ada145', '111')","(1, '0')"
474,"('0x23c4111d6f85de542dd8ad911c7c3cc66e98faa7', '111')","(1, '100000000000000000')"
853,"('0x4406b6c3cff780ddf0eb5bfdcd3ee88eb178e38b', '111')","(1, '0')"
234,"('0x119383b0051e920d6161cee971247d625b8d69cb', '111')","(1, '0')"
851,"('0x43deb3b8960b1760f81070a989fdaf1a575e552a', '111')","(1, '1000000000000000000')"
1620,"('0x7aa3314e21208b22601342e76b90b667169252e0', '111')","(1, '0')"
