,id_proposal,support_votes
1225,"('0x227b42629afb82dd5f6c137dabc4cce8421b5341', '11')","(1, '1000000000000000000')"
1224,"('0x225933f8594e980d9d4b75ff744a46be10d48f3c', '11')","(1, '1100000000000000000')"
1668,"('0x2cced186c0b172443884b0dae52695e847ee010d', '11')","(1, '2537965491622774106')"
2045,"('0x3773fef9b7df2f4bd8e108dbed91313928cd5400', '11')","(1, '10000000000000000')"
1955,"('0x351e826c4d9f0d65bda605c0bec56ba33a388b8d', '11')","(1, '1000000000000000000')"
1740,"('0x2f1f1339481746683c47e8713949e6744e7ef8cc', '11')","(1, '2200000000000000000')"
497,"('0x0e2c6ef85d0e8ec4b760e59b79d7180a58a18c0f', '11')","(1, '1100000000000000000')"
2043,"('0x376f951626cf1d4411e58b7d2ed47fb34b6d7e49', '11')","(1, '200000000000000000')"
501,"('0x0e33c24c3b211754ddde04df270ac12c2e984e6d', '11')","(1, '100867794060000000000')"
1109,"('0x1ed71ca675436a301a10a3adc53e00a7bd2145a1', '11')","(1, '110000000000000000')"
1112,"('0x1eda14da76e7e56dc001d9d1a47cae888fd14e5b', '11')","(1, '2000000000000000000')"
1724,"('0x2e8c79215f275240f89fbf6166dc9481d97db2cf', '11')","(1, '1160000000000000000')"
1216,"('0x223cf852a2320b7d451bbf5ff8e97cc3aa6fec9b', '11')","(1, '500000000000000000')"
1957,"('0x353896377b3456595b2c1fc63a0b107551be9e41', '11')","(1, '1000000000000000000')"
286,"('0x06ce5fee10fe4cb86976ed7637fe224ac94d3b52', '11')","(1, '1100000000000000000')"
2150,"('0x3a473049904541ee145407b2494b3b5dfbfff82e', '11')","(1, '20000000000000000000')"
611,"('0x128aeeb792ed30531f895a8eb58b267db0360945', '11')","(1, '0')"
863,"('0x1867eb98335c1cfd7d9849c3ae7dee46a7ca8a43', '11')","(1, '1100000000000000000')"
1825,"('0x32208a85165cf5d53b45d51d18d708d858d3ad86', '11')","(1, '1160000000000000000')"
150,"('0x0451b615e759a96da37f3baf3f64a891114262cf', '11')","(1, '10000000000000000')"
990,"('0x1ba17b274935ba2bee1a9c6999b122274a4ab520', '11')","(1, '1000000000000000000')"
41,"('0x00ee80c322d6e956d2629a73223605bbda946f2d', '11')","(1, '4924370817858769087')"
1415,"('0x274fc04a6a4c6504f692b94bdb089c7ab2106dfd', '11')","(1, '5320000000000000000')"
965,"('0x1b00e674a6e592fbade0fc4f309194e8db2b139a', '11')","(1, '325000000000000000')"
145,"('0x0441ec544c5a2577fd37b18adc551a83a627a2eb', '11')","(1, '1000000000000000000')"
869,"('0x187d204d9181f7fd564cff18c7ed938ded3ccba9', '11')","(1, '1100000000000000000')"
1828,"('0x324aea1319a0fb3964dcdc610d143aab17b2727b', '11')","(1, '1000099000000000000')"
143,"('0x043496ac4a5ec7d01ea168be981951278ab75c67', '11')","(1, '10000000000000000')"
44,"('0x0103badad1f9c2dfb45cf4a6933a0ab7512b118a', '11')","(1, '1100000000000000000')"
1549,"('0x29f387ade2a5ae3c93defd52f2a5fa535cab666e', '11')","(1, '2500000000000000000000000')"
1829,"('0x325b3edfe868631c77cca84fd3570a52e324837e', '11')","(1, '1030000000000000000')"
875,"('0x189fed63b3e29c54fa59e7bf09e08bf43603f19a', '11')","(1, '10775750000000000000')"
1794,"('0x30b908515e34b195a249071176b38653fa7b98d1', '11')","(1, '1100000000000000000')"
2228,"('0x3c0def24bf7acd8443f07933b5fd1029c79c6892', '11')","(1, '1000000000000000000')"
2267,"('0x3d33895ffb3bbb098ed67042f987503235a36a32', '11')","(1, '15220995145825523916')"
135,"('0x03dd5a390f1cdd203f41bfc681a98e741f3e5ac3', '11')","(1, '1100000000000000000')"
2229,"('0x3c1cc5e464e397c4fb8da08b0f6cd581a3729a84', '11')","(1, '100000000000000000')"
1546,"('0x29db953a27d602889ab11032bb1505801c987c49', '11')","(1, '10000000000000000')"
132,"('0x03da98f5e26cdcae4b8cdd504480a9f801ded4f7', '11')","(1, '1100000000000000000')"
1425,"('0x27695076ef87e7749ee7ca387f47549ee55dade3', '11')","(1, '1000000000000000000')"
879,"('0x18d8820a12ce3dd37c94ce710f1917ffdd027790', '11')","(1, '20000000000000000000')"
2264,"('0x3d0411fe3bb8569c49730c368ca39153de125dcb', '11')","(1, '1000000000000000000')"
152,"('0x045903f283d33a618c801ab5a079cd8cb0dfdc06', '11')","(1, '1000000000000000000')"
1823,"('0x32181e579a42cf04679484f0ed2ca42604f48cf3', '11')","(1, '1000000000000000000')"
1558,"('0x2a2c64a7f3357231acc1ca5cb9b59d67215a8ad3', '11')","(1, '1000000000000000000')"
861,"('0x185f0bb3e2773fd6a63343301218e267a80f0424', '11')","(1, '1105484639468505717')"
851,"('0x18103eefbb3d567efee4522c3721a5a129ee893c', '11')","(1, '5000000000000000000')"
176,"('0x04e96cdcfbcce8c972c5f976117784933e0cc6af', '11')","(1, '1155355180000000000')"
1821,"('0x3216144140da978122d8876450c3257bea45f3c6', '11')","(1, '1000000000000000000')"
70,"('0x01be944d783d840fcb557f2f1be085a021fc09fc', '11')","(1, '1000000000000000000')"
1852,"('0x329a8ddfed3de5172b984053d4d7f64f2e2189dc', '11')","(1, '2000000000000000000')"
1484,"('0x2903452ad7e921ce9a33e91913beb260120bae30', '11')","(1, '2000000000000000000')"
963,"('0x1ae7b21be90f972b2c97e0a0eb80136b5ae0a4b9', '11')","(1, '10000000000000000')"
855,"('0x1824befc17aedbc57991c9d7c7fee1bf18ccce63', '11')","(1, '547549629500000000')"
171,"('0x04b6ea5a19b8945eddc4a141408ec34c2a55a34e', '11')","(1, '29028695276487534063')"
1399,"('0x26fdc242eccc144971e558ff458a4ec21b75d4e8', '11')","(1, '1560630682516604107')"
1400,"('0x270d270e5b4d1d6179a8ea4098cd963c11e64cf8', '11')","(1, '1100000000000000000')"
857,"('0x1850da93a7bb211a55e5a89716c520d37cf88bc6', '11')","(1, '1009965530000000000')"
882,"('0x1905c219482c168a1f016d84446bdb6db3ebd8d1', '11')","(1, '1150000000000000000')"
34,"('0x00de3a8bdee6e682c3509d66a947d05a8ca797af', '11')","(1, '1000000000000000000')"
1562,"('0x2a6e5d2085098c75d19800950b228e3e196dc192', '11')","(1, '1000000000000000000')"
1848,"('0x329a7abf78f3c0dd693c47f787676b9b85b31dad', '11')","(1, '1100000000000000000')"
163,"('0x046f601cbcbfa162228897ac75c9b61daf5cee5f', '11')","(1, '300000000000000000')"
859,"('0x1857a43cfe391b69e13011b03fd1d3f6a0f4e7d8', '11')","(1, '500000000000000000')"
2220,"('0x3b9d5114c279ade3dd99b5a14218c645f6ad433a', '11')","(1, '1131501702908585946')"
1406,"('0x273d74e2222279db7edecd25edff604335af941c', '11')","(1, '1000000000000000000')"
159,"('0x046abfc06897e8a86542047d6b22e931fe99bee5', '11')","(1, '1000000000000000000')"
2274,"('0x3d7bb1feae77b2b2d059ffe20df30b52306d784f', '11')","(1, '27551543182771830')"
929,"('0x1a5da809b313ee593b3bba6b063f747e2288acb6', '11')","(1, '1100000000000000000')"
1560,"('0x2a31e4ec1920790c085ad61ead6d8bf6867df108', '11')","(1, '1000000000000000000')"
2223,"('0x3ba89593f94ee0480650bed3160f212cdfbd2ead', '11')","(1, '110000000000000000')"
1514,"('0x294b925706bc62bfa8e83f94f17b51c3cdf06c08', '11')","(1, '999999000000000000')"
1403,"('0x2717c9bb0a00bc15939aa94eb732d163471688a1', '11')","(1, '107096350000000000')"
933,"('0x1a706173c9b73b47f23cf81d9845541f828c8b45', '11')","(1, '1000000000000000000')"
50,"('0x013274aa75bbc3bd7acff906e564edbbb50dce08', '11')","(1, '325000000000000000')"
52,"('0x014078bd10840e98febe50a372f32dfd4f160e84', '11')","(1, '1105499927312395059')"
1449,"('0x28296d868cae7d63b24c687fec1feb2677e65fe2', '11')","(1, '1000000000000000000')"
1451,"('0x28425420e14f52ece14dcf786cf85e273313610c', '11')","(1, '10000000000000000')"
1474,"('0x28dca138fa321d63e39c565355dc39def5521dfc', '11')","(1, '100000000000000000')"
62,"('0x016d4da7c7cd614cd50149a373873ff090b9782e', '11')","(1, '110000000000000000')"
900,"('0x1985ea157bb4f57bad5e0790761c13c254b6e1bc', '11')","(1, '0')"
91,"('0x02d3f72607af14017dfa25006d8daa2522a43866', '11')","(1, '245182110000000000')"
2242,"('0x3cbda54c6dc2858c44dd35dbdbe83f9f4fd7475a', '11')","(1, '5020000000000000000')"
901,"('0x1996b089948a32866853b656fd3199993e357dbb', '11')","(1, '1000000000000000000')"
902,"('0x19aaf3138e5859294679f19af871a12aac4c8880', '11')","(1, '1000000000000000000')"
1525,"('0x29a0f7d68d3d3f0dbfebc4a526f62f50e3b6eb63', '11')","(1, '2000000000000000000')"
85,"('0x029c2b606a3cc5fad262dd2cfb944412c22d958e', '11')","(1, '1000000000000000000')"
84,"('0x0279e4db6596933aab0d7d3a11c74b01fd44e344', '11')","(1, '5080000000000000000')"
1796,"('0x30c008198f4046eec4196e4581998e617b27c7fa', '11')","(1, '0')"
1521,"('0x298854f97350790d46bbbe2934a150332974e983', '11')","(1, '1100000000000000000')"
914,"('0x19e1e9e6eef7df468659fa0db1a1868c9b91565d', '11')","(1, '1100000000000000000')"
1460,"('0x285ab8b73531a59bcb01b7f2028a66aa377e697b', '11')","(1, '6285273914662584736')"
1469,"('0x28b632aa8f48c7a622cd5bb272222be7dd859208', '11')","(1, '1000000000000000000')"
1464,"('0x2899598d9bf2c1d48cf4cff1906c0ba3419b8a7b', '11')","(1, '1100000000000000000')"
68,"('0x01a7e44c9c8495f1fdac72298a3c0ebac9f58a55', '11')","(1, '20000000000000000000')"
973,"('0x1b4138fa9473dca72f76351858be6dbcfccf34fd', '11')","(1, '1000000000000000000')"
1466,"('0x289c44ab3f461127af1f04fc80f8b54fc3ff7316', '11')","(1, '10537901318273446718')"
908,"('0x19d21d789d341b02f46d09c19e6970c2175a9466', '11')","(1, '1160000000000000000')"
1467,"('0x289d1955e6bacd8ad7dd8db6e3dfe162c1622f84', '11')","(1, '330000000000000000')"
1799,"('0x30fe0d8d2d81ea568ff60b6e28ab74eb7e548cb0', '11')","(1, '338934541276509370742')"
2254,"('0x3cd5715e4d5ac10696d04f5e8ac358a0402381b9', '11')","(1, '1100000000000000000')"
97,"('0x03005c2c8d61ec57a590b0b23ac83a57e15cc03c', '11')","(1, '1160000000000000000')"
1447,"('0x27f902258f3083b47dd0492950383b216641b2c8', '11')","(1, '100000000000000000')"
2261,"('0x3cfe776230ed239510b0e02024c546c39a97d904', '11')","(1, '1000000000000000000')"
1445,"('0x27c9edf63747967c01287317605ee27d500686f3', '11')","(1, '1200000000000000000')"
2232,"('0x3c413bf403d3fbae8e36e17674a709e195aace33', '11')","(1, '1000000000000000000')"
1544,"('0x29d26dbb9915a8a6687db8933d6276c930e3d126', '11')","(1, '2200000000000000000')"
1432,"('0x27a69ffba1e939ddcfecc8c7e0f967b872bac65c', '11')","(1, '2100000000000000000')"
978,"('0x1b5d4cc8fd201acb8387e79fa471e7bfdf958811', '11')","(1, '1156000000000000000')"
120,"('0x03bb927edf595597f7774da7f12e6a28d766ea4f', '11')","(1, '100000000000000000')"
885,"('0x1915352c98acb70b56af85fd98a93570b1103314', '11')","(1, '1000000000000000000')"
118,"('0x039b67c3a9f1a7b098346e4aadfa8b6fc5ed15d9', '11')","(1, '1000000000000000000')"
116,"('0x039a5dc237bb1d02b7ca483c6e4c640a70103bd0', '11')","(1, '1000000000000000000')"
114,"('0x0390155199d42ab46ae0ed73a2736061ad13577f', '11')","(1, '2000000000000000000')"
2234,"('0x3c7d5bb537abae440e0abe552342f422a4b1e6c1', '11')","(1, '3114572176383939546')"
112,"('0x0385bb02c02d7aaff50ab954beb6bec80cf20d14', '11')","(1, '1096000000000000000')"
1840,"('0x3290603e448a2ce1831a4c4e68385d5e1531aced', '11')","(1, '7925879400560717539')"
126,"('0x03c855665161246a40a02869c7879f8d99683bf5', '11')","(1, '1100000000000000000')"
1839,"('0x327b9dee1830f8201efa751fd96f7b1ad0b300a1', '11')","(1, '29377768211682366397')"
1439,"('0x27b0fc6c4a5a0cf213a570097279a5bde61214d2', '11')","(1, '2000000000000000000')"
2263,"('0x3cff25215e85b9ca0c07a7c1ba8643319be80aa8', '11')","(1, '0')"
107,"('0x035105ecd50f1b4d4a0adea97a41651fa405ec4c', '11')","(1, '39696028604935937195')"
106,"('0x03369f6db2e2e77a2ef92b6295d6989cd68b8491', '11')","(1, '13144107588481766193')"
891,"('0x1971e4c89663b208ec3d7f0ec81b88ec156d44ec', '11')","(1, '1000000000000000000')"
918,"('0x19f4312527350040124f0c398e1d46852fe27da7', '11')","(1, '1000000000000')"
56,"('0x014607f2d6477badd9d74bf2c5d6356e29a9b957', '11')","(1, '9275263957141915307')"
103,"('0x031d2da6a39dfe83c314df7c2e7a74bfad01773b', '11')","(1, '1870000000000000000')"
917,"('0x19ea274affbb1c0ff518396afe428042c7d6ab44', '11')","(1, '4999995000000000000')"
58,"('0x014e61e389924e0d275fa1fcd7b7dece38f921e2', '11')","(1, '1100000000000000000')"
896,"('0x197faedea4a4a79332a9f9b4f9430c0f49e5edd5', '11')","(1, '10000000000000000')"
1535,"('0x29b13c21a05c0aa8bcbaedba11ddffa8c816ec02', '11')","(1, '1100000000000000000')"
1539,"('0x29bed086b7582a84dd1f290a37e9ea75fe7e8125', '11')","(1, '1000000000000000000')"
848,"('0x17fd8381070c2f815aa5d4c0e57a0a69d35dca43', '11')","(1, '1160000000000000000')"
1564,"('0x2a8bc27e9312d0ffb981cefb6b95c65fa2a9f9d2', '11')","(1, '1030000000000000000')"
1791,"('0x30a56ab7aa837cc4c33944ea0bd155d45b332c23', '11')","(1, '330000000000000000')"
11,"('0x0009c845a6a7d0193a0c455a5d99566118bd5f05', '11')","(1, '105000000000000000')"
805,"('0x17179f4b1b4e9e8144d9f6092e584256ab4f9281', '11')","(1, '1160000000000000000')"
1590,"('0x2b00953d8cb86bac70ed9ab80ffe10766873a3af', '11')","(1, '20000000000000000000')"
252,"('0x0676a701514bcdd2e9baa6b52ff692a186a19c56', '11')","(1, '1100000000000000000')"
250,"('0x065d1087b64cae99db10858e58fa64c403781007', '11')","(1, '1000000000000000000')"
807,"('0x1729f49b2866f5a8c2d2d31fce9a6cdcac6018e0', '11')","(1, '1100000000000000000')"
2170,"('0x3aabb2a3653bda62355f822fc10c5bd509dc4695', '11')","(1, '1160000000000000000')"
2171,"('0x3aca2ad957cc202d798f6beb3b858ce4c5618749', '11')","(1, '1100000000000000000')"
1016,"('0x1bee2d17b20f829c2f0fdf79b938f5d65b522c91', '11')","(1, '1000000000000000000')"
1876,"('0x3327da45e4be37e57101f3a327cd166a335c3142', '11')","(1, '2000000000000000000')"
1361,"('0x25ad2667b19e866109c1a93102b816730a6aec3f', '11')","(1, '3247492959357206909')"
242,"('0x0659d1f0962bd0b5003b85f427d0bb9a339475b4', '11')","(1, '1200000000000000000')"
12,"('0x000b234833eb8b4f63b5fc62d45cb51d950fa201', '11')","(1, '101000000000000000')"
811,"('0x17406460563f304f8fbfc878d9ea01f36b6f977b', '11')","(1, '1000000000000000000')"
240,"('0x064a768bb4e79f22ba0dcb3c5d2421ae32d51003', '11')","(1, '1010000000000000000')"
2172,"('0x3ad491515478aaeb2dcb8080b2c083cb3a92059a', '11')","(1, '1000000000000000000')"
13,"('0x000e2ee6da528132b9b4b49c8d7f070387d5af00', '11')","(1, '100000000000000000')"
813,"('0x175b5c73acbe4f43c94e1c91c8a84eedf9b1c2a6', '11')","(1, '1000000000000000000')"
1366,"('0x25b5f654fd69837fa76c945a54a0ed83226df50a', '11')","(0, '504853820000000000')"
1581,"('0x2abe17573eecffa13cc2ae7d6911028e07339ad9', '11')","(1, '1200000000000000000')"
233,"('0x062f0b4babbf86e636809ccb5e1d02b8e45d8491', '11')","(1, '1000000000000000000')"
232,"('0x062944562a432f9cb911855d0a038c4f08ee6d69', '11')","(1, '1099963470000000000')"
2210,"('0x3b87180a27490d871048127443c28e1c87d10389', '11')","(1, '1100000000000000000')"
231,"('0x062132d1fec4fdc336b44c8b82a8d688f92add8c', '11')","(1, '27893291307859392')"
815,"('0x175cdf8075ad6c005264325a6194f916df46bfe3', '11')","(1, '1000009000000000000')"
257,"('0x067b9bbbbc42d2ab9b9ab6bb62646daf7f344a76', '11')","(1, '3300347355000000000000000')"
802,"('0x170af212bcd8c5341bbbf287ea557b0ac9611cbc', '11')","(1, '1100000000000000000')"
10,"('0x0006e1b20ea00dcc2970220e3cd5cea1f765f604', '11')","(1, '104000000000000000')"
1353,"('0x25a0bb8594d0cb67588c57672e7a6fa7cc5141bb', '11')","(1, '1160000000000000000')"
283,"('0x06c4865ab16c9c760622f19a313a2e637e2e66a2', '11')","(1, '1000000000000000000')"
953,"('0x1aab5ad27515409cf96f8ee10c41e2fd8f0365dd', '11')","(1, '10000000000000000000')"
785,"('0x16d23a44b8d0bf07269e07e0bc52fda3afacada7', '11')","(1, '0')"
1816,"('0x32066c4ae40983d9d18b211fde0fee01ceaff6b5', '11')","(1, '10150000000000000000')"
1343,"('0x24d886d4783766ff2416400f048065a58d3ed1f4', '11')","(1, '1000000000000000000')"
1495,"('0x292b275163ddb3a383e370ce1e931297202de058', '11')","(1, '1100000000000000000')"
1887,"('0x335d2d954cec61cb4673780300d890340a29dd99', '11')","(1, '1000000000000000000')"
1027,"('0x1c70d0e81210fecbf1b39ed7291ea2d75bba0b9c', '11')","(1, '1100000000000000000')"
1494,"('0x29297e283fd8ba6da0dca9f42ee88eb72b6b101d', '11')","(1, '1160000000000000000')"
1026,"('0x1c6bf82c79cac58eaa6962513027a142417b99e8', '11')","(1, '10000000000000000')"
5,"('0x0000000813b34008a225de08a6a61835508c71f9', '11')","(1, '5195259868542091825')"
1779,"('0x3066856ed81b4f9c9c83f756c5a28c76bd8ef4a3', '11')","(1, '1020000000000000000')"
944,"('0x1a9d278b73ae75c6ff67c82b5a427d47e382ac40', '11')","(1, '10000000000000000')"
1348,"('0x2533321a436578c60a176bd7cb0f9b2590a98ea1', '11')","(0, '1255285129448177112812')"
7,"('0x0003beeaa813d9d2c8ea62c1d501e293de017b03', '11')","(1, '103000000000000000')"
796,"('0x17061b08892224811aeefa2152118eaa337614ac', '11')","(1, '1343545957065882306')"
268,"('0x068b0c28ebc4f88a3305f8c4a685985f4a8225f7', '11')","(1, '2000000000000000000')"
267,"('0x0685699974978bd2bdd54ea2d54239ac63ba73a3', '11')","(1, '4710261276108808348')"
1781,"('0x307a1479f4e8b268755526968b1de851074bc7f4', '11')","(1, '100000000000000000')"
1507,"('0x294388d7f62065784666f797ca6919a4b8cef4ab', '11')","(1, '1592894776466837521')"
1878,"('0x3335943bcd9ff5fa29afa3fd9d065a52239a2a59', '11')","(1, '1000000000000000000')"
264,"('0x0683421bfb3564325752fff10165b859a78a87cb', '11')","(1, '1100000000000000000')"
9,"('0x0003cb0009e52e6ca64b4744a1601e9f1d6ef130', '11')","(1, '1000000000000000000')"
1351,"('0x25872e9c3d2ed2c11d8a272a60e85fa3f3d36331', '11')","(1, '1160000000000000000')"
2167,"('0x3aab9b3145df48a22ae337d50d1d66a3b2a3bda0', '11')","(1, '2005000000000000000')"
1352,"('0x25916752879094601bd42be5ccdc139185c86b25', '11')","(1, '0')"
6,"('0x0000d0294acc3b485f374468b97dc902c5f6aa02', '11')","(1, '102000000000000000')"
1369,"('0x261e1fbc2d5c7200de55289dfab9ebbc5fd585be', '11')","(1, '434000000000000000')"
71,"('0x01c67a837d8e493ad8910a3e937cee51e875dcbd', '11')","(1, '50000000000000000')"
228,"('0x0610ded66af8443dbfc869ec534f8ff1a8bf0cb9', '11')","(1, '1000099000000000000')"
19,"('0x00583e835ecdb3b289c3380aa0ae894636568dec', '11')","(1, '1000000000000000000')"
1007,"('0x1bac87b9b9c9c7463cee1d0e6b40782bc7366933', '11')","(1, '1200000000000000000')"
959,"('0x1ac81fdcd10b27d2af73ef0f097159cdf0f0aa8a', '11')","(1, '1000000000000000000')"
1788,"('0x3083d29102f5447a00cde3c3b28b39650cd131ef', '11')","(1, '10000000000000000')"
830,"('0x177821cbe97b3eb0a20de1fd534bc7160cbcd76e', '11')","(1, '10000000000000000000')"
840,"('0x17dfd18987b6b131686fea478600b75d11193335', '11')","(1, '335000000000000003200')"
1386,"('0x2689bcc6465b2899e356fb1734a574f57b6e1940', '11')","(1, '1100000000000000000')"
202,"('0x0586fcc2d0d400596ff326f30debaa3a79e33c25', '11')","(1, '0')"
1570,"('0x2aa7d888cec91d26e5a6d8dbe7dbe3e79df5b347', '11')","(1, '2112367145200000000')"
190,"('0x055d3306067a1e0ea6b1ee2c838f2d5f2457ed43', '11')","(1, '1100000000000000000')"
2277,"('0x3d8983f01b2088f05497079cd0edda9760eeadb6', '11')","(1, '2000000000000000000')"
832,"('0x1787fa9f65273b68477197be5e5b49848ec326a3', '11')","(1, '1100000000000000000')"
833,"('0x17a4cd0f3da416039a5ad2a5f7d95924e3c99d26', '11')","(1, '1100000000000000000')"
2198,"('0x3b5362ceb3c417148bbec31c7927c65ff7987326', '11')","(1, '5000000000000000000')"
1389,"('0x26b7929ce02124e8ff4aa380da99f92abc45f167', '11')","(1, '25265950000000000000')"
834,"('0x17d1aaf8467784c91a99edcf60a7bfb6d318e7c5', '11')","(1, '1160000000000000000')"
194,"('0x05732e61b6988bc63bb7689ff8a91bb7c5d2fd5c', '11')","(1, '1000000000000000000')"
2203,"('0x3b59e42d9f33906ff58813f9bb8be58b185d22f2', '11')","(1, '10540275635755360410')"
23,"('0x006c22d53d2829b53ffd5686706e806513b351ff', '11')","(1, '10000000000000000')"
1567,"('0x2a9891cc210b5ba209a2905cdcd78afc88234ad8', '11')","(1, '1100000000000000000')"
2195,"('0x3b24dde8ef6b02438490117985d9cfa2edccf746', '11')","(1, '1016296690000000000')"
210,"('0x05b2527d0d3893bedd3f45edb6554e873213dda3', '11')","(1, '1000000000000000000')"
2188,"('0x3aef95f310b1b6023ebd1d3b77fcbc4e285387db', '11')","(1, '1100000000000000000')"
1382,"('0x2662c3eae22d15e4e740339f3577bb0c3e1820cb', '11')","(1, '1100000000000000000')"
816,"('0x17712ed0cdb349b91168d736a7f30887e1e395dc', '11')","(1, '10000000000000000')"
226,"('0x060d25d363fff0a7a1828803d0616d15b92fccc1', '11')","(1, '1100000000000000000')"
27,"('0x00843213a104a752ec360108688979e378204137', '11')","(1, '0')"
224,"('0x060bbb0bcc744293a1e7df8dd7cc2ec81951bf94', '11')","(1, '110000000000000000')"
1871,"('0x330958aec4eca4308113202b5d8622e813466b2f', '11')","(1, '1000000000000000000')"
820,"('0x177312520b19bc40bebdc101b34dcf0c9a063548', '11')","(1, '1000000000000000000')"
221,"('0x0608ea05f2272bd4da79a8d8262ce9e3dfa5e3fa', '11')","(1, '2100000000000000000')"
1375,"('0x2659c70663762de8a1eaef4d9d5947d56a778588', '11')","(1, '1000000000000000000')"
182,"('0x04fda72d3a0dbbfa6793a604cedb5e5631750df2', '11')","(1, '1100000000000000000')"
211,"('0x05b8b12fffa2c0d70978b483d2184575c35744da', '11')","(1, '1160000000000000000')"
25,"('0x007a46c7474f2c2b5de40ef7da9dd4fb919631e2', '11')","(1, '1000000000000000000')"
217,"('0x05f78c7f3e79c3a6c453d188b013e3812e52cabb', '11')","(1, '10000000000000000')"
216,"('0x05f08456c800042c5ff5e1185d5a28127885c8a6', '11')","(1, '1000000000000000000')"
1011,"('0x1bbd33a95889c76931ddcd072c2f74b12cf4af17', '11')","(1, '4000000000000000000')"
1571,"('0x2ab4454f339f738e34ddf839f04d8b0abb014632', '11')","(1, '1200000000000000000')"
213,"('0x05cc0c84d51ee4173aedf9f63633fba4bc4405b1', '11')","(1, '100000000000000000')"
1392,"('0x26d29e016f1c2c8d3dcfabbe4de23c161fffe709', '11')","(1, '1000000000000000000')"
18,"('0x004a6cb2d2dbb3481b951f96713453e2a05d58e6', '11')","(1, '1000099000000000000')"
998,"('0x1ba1ff69f03d38af7ef40e3afdc53ad073eb4642', '11')","(1, '10026930622105120648')"
1859,"('0x32b8b761c038b030a402ab7d5536b4cdda6dba9f', '11')","(1, '3501375742364656678578766')"
627,"('0x12fc51c572193ccd3dee3a558fc72350d5b158ac', '13')","(1, '1250000000000000000')"
960,"('0x1ac81fdcd10b27d2af73ef0f097159cdf0f0aa8a', '13')","(1, '1000000000000000000')"
930,"('0x1a5da809b313ee593b3bba6b063f747e2288acb6', '13')","(1, '1100000000000000000')"
624,"('0x12cd3dca194161fe3535755075499f115982ee63', '13')","(1, '2000000000000000000')"
